step,lr,loss
12160,0.0003,2.918
12288,0.0003,2.9158
12416,0.0003,2.9144
12544,0.0003,2.9121
12672,0.0003,2.9106
12800,0.0003,2.9089
12928,0.0003,2.9068
13056,0.0003,2.9046
13184,0.0003,2.9043
13312,0.0003,2.903
13440,0.0003,2.9
13568,0.0003,2.8999
13696,0.0003,2.8982
13824,0.0003,2.8949
13952,0.0003,2.8938
14080,0.0003,2.8931
14208,0.0003,2.8926
14336,0.0003,2.8895
14464,0.0003,2.8887
14592,0.0003,2.8865
14720,0.0003,2.887
14848,0.0003,2.8851
14976,0.0003,2.8833
15104,0.0003,2.8816
15232,0.0003,2.8797
15360,0.0003,2.8789
15488,0.0003,2.8769
15616,0.0003,2.8758
15744,0.0003,2.8754
15872,0.0003,2.874
16000,0.0003,2.8731
16128,0.0003,2.871
16256,0.0003,2.8698
16384,0.0003,2.8681
16512,0.0003,2.8671
16640,0.0003,2.8653
16768,0.0003,2.8645
16896,0.0003,2.8637
17024,0.0003,2.8628
17152,0.0003,2.8629
17280,0.0003,2.8605
17408,0.0003,2.8593
17536,0.0003,2.858
17664,0.0003,2.8568
17792,0.0003,2.8562
17920,0.0003,2.856
18048,0.0003,2.8549
18176,0.0003,2.8533
18304,0.0003,2.8514
18432,0.0003,2.8499
18560,0.0003,2.8504
18688,0.0003,2.8501
18816,0.0003,2.849
18944,0.0003,2.8464
19072,0.0003,2.8459
19200,0.0003,2.8441
19328,0.0003,2.8443
19456,0.0003,2.8427
19584,0.0003,2.8416
19712,0.0003,2.8409
19840,0.0003,2.8406
19968,0.0003,2.8396
20096,0.0003,2.8387
20224,0.0003,2.8386
20352,0.0003,2.8385
20480,0.0003,2.836
20608,0.0003,2.835
20736,0.0003,2.8346
20864,0.0003,2.8339
20992,0.0003,2.8332
21120,0.0003,2.8324
21248,0.0003,2.8315
21376,0.0003,2.8304
21504,0.0003,2.8293
21632,0.0003,2.8286
21760,0.0003,2.8284
21888,0.0003,2.8276
22016,0.0003,2.827
22144,0.0003,2.8262
22272,0.0003,2.8255
22400,0.0003,2.8249
22528,0.0003,2.8239
22656,0.0003,2.8225
22784,0.0003,2.8218
22912,0.0003,2.8216
23040,0.0003,2.8204
23168,0.0003,2.8211
23296,0.0003,2.8191
23424,0.0003,2.8195
23552,0.0003,2.8187
23680,0.0003,2.8176
23808,0.0003,2.8171
23936,0.0003,2.8165
24064,0.0003,2.8159
24192,0.0003,2.8147
24320,0.0003,2.8145
24448,0.0003,2.8142
24576,0.0003,2.8142
24704,0.0003,2.8128
24832,0.0003,2.8119
24960,0.0003,2.8112
25088,0.0003,2.81
25216,0.0003,2.8104
25344,0.0003,2.8085
25472,0.0003,2.8084
25600,0.0003,2.8078
25728,0.0003,2.8069
25856,0.0003,2.8072
25984,0.0003,2.8055
26112,0.0003,2.8063
26240,0.0003,2.8047
26368,0.0003,2.8041
26496,0.0003,2.8037
26624,0.0003,2.8028
26752,0.0003,2.8027
26880,0.0003,2.8035
27008,0.0003,2.8026
27136,0.0003,2.8013
27264,0.0003,2.8006
27392,0.0003,2.8008
27520,0.0003,2.7997
27648,0.0003,2.7999
27776,0.0003,2.7988
27904,0.0003,2.7989
28032,0.0003,2.7972
28160,0.0003,2.7965
28288,0.0003,2.7987
28416,0.0003,2.7961
28544,0.0003,2.7945
28672,0.0003,2.7951
28800,0.0003,2.7938
28928,0.0003,2.7941
29056,0.0003,2.7942
29184,0.0003,2.7932
29312,0.0003,2.7933
29440,0.0003,2.7923
29568,0.0003,2.792
29696,0.0003,2.7912
29824,0.0003,2.7904
29952,0.0003,2.7899
30080,0.0003,2.7902
30208,0.0003,2.7893
30336,0.0003,2.7892
30464,0.0003,2.7888
30592,0.0003,2.7883
30720,0.0003,2.7873
30848,0.0003,2.7874
30976,0.0003,2.7875
31104,0.0003,2.7861
31232,0.0003,2.786
31360,0.0003,2.7853
31488,0.0003,2.7841
31616,0.0003,2.7837
31744,0.0003,2.7836
31872,0.0003,2.7829
32000,0.0003,2.7829
32128,0.0003,2.7825
32256,0.0003,2.7813
32384,0.0003,2.7815
32512,0.0003,2.7818
32640,0.0003,2.7806
32768,0.0003,2.7809
32896,0.0003,2.7799
33024,0.0003,2.7797
33152,0.0003,2.7795
33280,0.0003,2.7801
33408,0.0003,2.7793
33536,0.0003,2.778
33664,0.0003,2.7781
33792,0.0003,2.7778
33920,0.0003,2.7774
34048,0.0003,2.7781
34176,0.0003,2.7779
34304,0.0003,2.7773
34432,0.0003,2.7769
34560,0.0003,2.7754
34688,0.0003,2.7759
34816,0.0003,2.7748
34944,0.0003,2.7745
35072,0.0003,2.7737
35200,0.0003,2.7739
35328,0.0003,2.773
35456,0.0003,2.7731
35584,0.0003,2.7725
35712,0.0003,2.7727
35840,0.0003,2.7733
35968,0.0003,2.7715
36096,0.0003,2.7712
36224,0.0003,2.771
36352,0.0003,2.77
36480,0.0003,2.7701
36608,0.0003,2.7697
36736,0.0003,2.7698
36864,0.0003,2.7689
36992,0.0003,2.768
37120,0.0003,2.7674
37248,0.0003,2.7672
37376,0.0003,2.7678
37504,0.0003,2.7672
37632,0.0003,2.767
37760,0.0003,2.7669
37888,0.0003,2.7664
38016,0.0003,2.7661
38144,0.0003,2.7656
38272,0.0003,2.7651
38400,0.0003,2.765
38528,0.0003,2.7652
38656,0.0003,2.766
38784,0.0003,2.764
38912,0.0003,2.7647
39040,0.0003,2.7642
39168,0.0003,2.7632
39296,0.0003,2.763
39424,0.0003,2.7628
39552,0.0003,2.7628
39680,0.0003,2.7638
39808,0.0003,2.7626
39936,0.0003,2.7613
40064,0.0003,2.7611
40192,0.0003,2.7611
40320,0.0003,2.7606
40448,0.0003,2.7603
40576,0.0003,2.7607
40704,0.0003,2.7601
40832,0.0003,2.7592
40960,0.0003,2.7592
41088,0.0003,2.7596
41216,0.0003,2.7592
41344,0.0003,2.7584
41472,0.0003,2.7583
41600,0.0003,2.7578
41728,0.0003,2.7577
41856,0.0003,2.7573
41984,0.0003,2.7578
42112,0.0003,2.7571
42240,0.0003,2.7571
42368,0.0003,2.7563
42496,0.0003,2.7558
42624,0.0003,2.7556
42752,0.0003,2.7554
42880,0.0003,2.7556
43008,0.0003,2.7547
43136,0.0003,2.7548
43264,0.0003,2.7548
43392,0.0003,2.7552
43520,0.0003,2.7544
43648,0.0003,2.755
43776,0.0003,2.7535
43904,0.0003,2.7533
44032,0.0003,2.7527
44160,0.0003,2.7527
44288,0.0003,2.7526
44416,0.0003,2.7516
44544,0.0003,2.7516
44672,0.0003,2.7528
44800,0.0003,2.7514
44928,0.0003,2.753
45056,0.0003,2.7514
45184,0.0003,2.7521
45312,0.0003,2.7512
45440,0.0003,2.7508
45568,0.0003,2.7503
45696,0.0003,2.7504
45824,0.0003,2.7497
45952,0.0003,2.7496
46080,0.0003,2.7493
46208,0.0003,2.7496
46336,0.0003,2.7492
46464,0.0003,2.7492
46592,0.0003,2.7495
46720,0.0003,2.7486
46848,0.0003,2.7475
46976,0.0003,2.7483
47104,0.0003,2.7472
47232,0.0003,2.747
47360,0.0003,2.7471
47488,0.0003,2.7476
47616,0.0003,2.746
47744,0.0003,2.7472
47872,0.0003,2.7459
48000,0.0003,2.7456
48128,0.0003,2.7455
48256,0.0003,2.7447
48384,0.0003,2.7448
48512,0.0003,2.7445
48640,0.0003,2.7442
48768,0.0003,2.7445
48896,0.0003,2.7444
49024,0.0003,2.7447
49152,0.0003,2.7435
49280,0.0003,2.7434
49408,0.0003,2.7433
49536,0.0003,2.7427
49664,0.0003,2.7431
49792,0.0003,2.7424
49920,0.0003,2.7422
50048,0.0003,2.7423
50176,0.0003,2.7424
50304,0.0003,2.7421
50432,0.0003,2.7412
50560,0.0003,2.7415
50688,0.0003,2.742
50816,0.0003,2.7417
50944,0.0003,2.7412
51072,0.0003,2.7406
51200,0.0003,2.7403
51328,0.0003,2.7409
51456,0.0003,2.7405
51584,0.0003,2.7409
51712,0.0003,2.7405
51840,0.0003,2.7402
51968,0.0003,2.7395
52096,0.0003,2.7399
52224,0.0003,2.7396
52352,0.0003,2.7381
52480,0.0003,2.7394
52608,0.0003,2.7387
52736,0.0003,2.7379
52864,0.0003,2.738
52992,0.0003,2.7377
53120,0.0003,2.7376
53248,0.0003,2.7378
53376,0.0003,2.7372
53504,0.0003,2.7384
53632,0.0003,2.7375
53760,0.0003,2.7371
53888,0.0003,2.7366
54016,0.0003,2.7367
54144,0.0003,2.7364
54272,0.0003,2.7367
54400,0.0003,2.7356
54528,0.0003,2.736
54656,0.0003,2.7352
54784,0.0003,2.7355
54912,0.0003,2.7351
55040,0.0003,2.7352
55168,0.0003,2.7356
55296,0.0003,2.7352
55424,0.0003,2.7343
55552,0.0003,2.734
55680,0.0003,2.7339
55808,0.0003,2.7334
55936,0.0003,2.7337
56064,0.0003,2.7333
56192,0.0003,2.7338
56320,0.0003,2.7337
56448,0.0003,2.734
56576,0.0003,2.7331
56704,0.0003,2.7323
56832,0.0003,2.7332
56960,0.0003,2.7317
57088,0.0003,2.7319
57216,0.0003,2.7315
57344,0.0003,2.7321
57472,0.0003,2.7317
57600,0.0003,2.7317
57728,0.0003,2.7315
57856,0.0003,2.7316
57984,0.0003,2.7316
58112,0.0003,2.7313
58240,0.0003,2.7314
58368,0.0003,2.7301
58496,0.0003,2.73
58624,0.0003,2.7295
58752,0.0003,2.7302
58880,0.0003,2.7297
59008,0.0003,2.7302
59136,0.0003,2.73
59264,0.0003,2.7288
59392,0.0003,2.7294
59520,0.0003,2.7297
59648,0.0003,2.729
59776,0.0003,2.7278
59904,0.0003,2.7285
60032,0.0003,2.7288
60160,0.0003,2.7285
60288,0.0003,2.7307
60416,0.0003,2.7298
60544,0.0003,2.7291
60672,0.0003,2.7273
60800,0.0003,2.7275
60928,0.0003,2.7272
61056,0.0003,2.7271
61184,0.0003,2.727
61312,0.0003,2.7276
61440,0.0003,2.7273
61568,0.0003,2.7272
61696,0.0003,2.7262
61824,0.0003,2.728
61952,0.0003,2.7268
62080,0.0003,2.7258
62208,0.0003,2.7256
62336,0.0003,2.7266
62464,0.0003,2.7259
62592,0.0003,2.7257
62720,0.0003,2.7248
62848,0.0003,2.7244
62976,0.0003,2.7241
63104,0.0003,2.7243
63232,0.0003,2.7249
63360,0.0003,2.7249
63488,0.0003,2.7242
63616,0.0003,2.7247
63744,0.0003,2.7245
63872,0.0003,2.7231
64000,0.0003,2.724
64128,0.0003,2.7235
64256,0.0003,2.7234
64384,0.0003,2.7234
64512,0.0003,2.7231
64640,0.0003,2.7237
64768,0.0003,2.7229
64896,0.0003,2.7233
65024,0.0003,2.723
65152,0.0003,2.7228
65280,0.0003,2.7227
65408,0.0003,2.7225
65536,0.0003,2.7224
65664,0.0003,2.7229
65792,0.0003,2.7222
65920,0.0003,2.7235
66048,0.0003,2.7228
66176,0.0003,2.7219
66304,0.0003,2.7228
66432,0.0003,2.7219
66560,0.0003,2.7219
66688,0.0003,2.7217
66816,0.0003,2.7222
66944,0.0003,2.7211
67072,0.0003,2.7216
67200,0.0003,2.7215
67328,0.0003,2.7211
67456,0.0003,2.721
67584,0.0003,2.7205
67712,0.0003,2.7203
67840,0.0003,2.7205
67968,0.0003,2.7205
68096,0.0003,2.7203
68224,0.0003,2.7193
68352,0.0003,2.7191
68480,0.0003,2.7191
68608,0.0003,2.7193
68736,0.0003,2.72
68864,0.0003,2.7184
68992,0.0003,2.7194
69120,0.0003,2.7196
69248,0.0003,2.7188
69376,0.0003,2.719
69504,0.0003,2.7182
69632,0.0003,2.7184
69760,0.0003,2.718
69888,0.0003,2.718
70016,0.0003,2.7181
70144,0.0003,2.7181
70272,0.0003,2.7177
70400,0.0003,2.7184
70528,0.0003,2.7169
70656,0.0003,2.7173
70784,0.0003,2.7178
70912,0.0003,2.7175
71040,0.0003,2.7171
71168,0.0003,2.7174
71296,0.0003,2.7166
71424,0.0003,2.7168
71552,0.0003,2.7164
71680,0.0003,2.7168
71808,0.0003,2.7159
71936,0.0003,2.7157
