step,lr,loss
2160,0.0003,3.5563
2288,0.0002999771173709568,3.5272
2416,0.00029990847724108225,3.4757
2544,0.0002997941028795116,3.4419
2672,0.0002996340330593721,3.4126
2800,0.00029942832204463864,3.3847
2928,0.0002991770395717387,3.3614
3056,0.00029888027082591086,3.3347
3184,0.0002985381164123273,3.3155
3312,0.0002981506923219884,3.296
3440,0.00029771812989240134,3.2776
3568,0.0002972405757630568,3.2608
3696,0.0002967181918257176,3.2457
3824,0.0002961511551695371,3.234
3952,0.0002955396580210258,3.2187
4080,0.00029488390767888606,3.2066
4208,0.0002941841264437375,3.1934
4336,0.00029344055154275673,3.1825
4464,0.0002926534350492566,3.1708
4592,0.0002918230437972332,3.1606
4720,0.00029094965929090847,3.1502
4848,0.0002900335776092998,3.142
4976,0.0002890751093058485,3.1315
5104,0.0002880745793031419,3.1242
5232,0.00028703232678276355,3.1153
5360,0.00028594870507031047,3.1066
5488,0.00028482408151561477,3.0995
5616,0.0002836588373682115,3.0922
5744,0.00028245336764809426,3.0852
5872,0.00028120808101180276,3.0788
6000,0.0002799233996138874,3.0744
6128,0.000278599758963798,3.0658
6256,0.00027723760777824543,3.0591
6384,0.00027583740782908574,3.0529
6512,0.00027439963378677847,3.0492
6640,0.00027292477305947263,3.0423
6768,0.00027141332562777434,3.0364
6896,0.00026986580387525254,3.0319
7024,0.0002682827324147397,3.0262
7152,0.0002666646479104875,3.0215
7280,0.00026501209889623605,3.0157
7408,0.00026332564558926067,3.0116
7536,0.0002616058597004563,3.0078
7664,0.0002598533242405272,3.0021
7792,0.0002580686333223447,2.9983
7920,0.0002562523919595418,2.9936
8048,0.0002544052158614128,2.9888
8176,0.00025252773122418635,2.9846
8304,0.0002506205745187437,2.9803
8432,0.0002486843922748539,2.9766
8560,0.0002467198408619993,2.9718
8688,0.00024472758626686446,2.9681
8816,0.00024270830386756588,2.9651
8944,0.0002406626782046973,2.961
9072,0.00023859140274926918,2.9576
9200,0.00023649517966762058,2.9533
9328,0.00023437471958338374,2.9499
9456,0.00023223074133658093,2.9475
9584,0.0002300639717399366,2.9436
9712,0.00022787514533248633,2.9393
9840,0.00022566500413056674,2.9365
9968,0.0002234342973762705,2.9335
10096,0.00022118378128345196,2.9306
10224,0.00021891421878136885,2.9268
10352,0.00021662637925604837,2.9234
10480,0.00021432103828946333,2.9207
10608,0.00021199897739660855,2.9179
10736,0.00020966098376056606,2.9145
10864,0.00020730784996564802,2.9112
10992,0.00020494037372870957,2.9086
11120,0.0002025593576287211,2.9057
11248,0.00020016560883469228,2.903
11376,0.00019775993883204066,2.9001
11504,0.0001953431631474962,2.8968
11632,0.00019291610107263605,2.8943
11760,0.00019047957538614372,2.8912
11888,0.0001880344120748849,2.8893
12016,0.0001855814400538966,2.8865
12144,0.00018312149088538346,2.8836
12272,0.0001806553984968164,2.8812
12400,0.00017818399889822973,2.8774
12528,0.00017570812989881198,2.8761
12656,0.00017322863082288732,2.8731
12784,0.00017074634222538255,2.8711
12912,0.00016826210560687784,2.8679
13040,0.00016577676312833607,2.8652
13168,0.0001632911573256088,2.8628
13296,0.00016080613082381504,2.8607
13424,0.00015832252605168964,2.8581
13552,0.00015584118495599834,2.8553
13680,0.00015336294871611634,2.8529
13808,0.0001508886574588668,2.851
13936,0.00014841914997371599,2.8481
14064,0.00014595526342842257,2.8462
14192,0.0001434978330852357,2.844
14320,0.00014104769201773974,2.8422
14448,0.00013860567082844057,2.8393
14576,0.00013617259736719,2.837
14704,0.0001337492964505427,2.8349
14832,0.0001313365895821422,2.8329
14960,0.0001289352946742295,2.8313
15088,0.0001265462257703689,2.8291
15216,0.00012417019276948622,2.8264
15344,0.00012180800115131106,2.8244
15472,0.00011946045170331794,2.8221
15600,0.00011712834024925766,2.8198
15728,0.00011481245737937161,2.8179
15856,0.00011251358818237998,2.8162
15984,0.00011023251197933552,2.8141
16112,0.00010797000205943182,2.8126
16240,0.00010572682541785705,2.8101
16368,0.00010350374249578126,2.8084
16496,0.0001013015069225649,2.8062
16624,9.912086526027745e-05,2.8045
16752,9.696255675061119e-05,2.8024
16880,9.482731306427712e-05,2.8007
17008,9.271585805296697e-05,2.7988
17136,9.062890750396617e-05,2.7972
17264,8.856716889750049e-05,2.7953
17392,8.65313411668991e-05,2.7937
17520,8.452211446165458e-05,2.7921
17648,8.254016991346124e-05,2.7901
17776,8.058617940530992e-05,2.7886
17904,7.866080534371839e-05,2.7869
18032,7.676470043417436e-05,2.7853
18160,7.4898507459867e-05,2.7835
18288,7.306285906378236e-05,2.7818
18416,7.125837753423603e-05,2.7803
18544,6.948567459391621e-05,2.7788
18672,6.774535119250865e-05,2.7774
18800,6.603799730297347e-05,2.7759
18928,6.436419172154323e-05,2.7743
19056,6.272450187150997e-05,2.7729
