step,lr,loss
2160,0.0003,4.1114
2288,0.0002999771173709568,4.0342
2416,0.00029990847724108225,3.9793
2544,0.0002997941028795116,3.9363
2672,0.0002996340330593721,3.9001
2800,0.00029942832204463864,3.8745
2928,0.0002991770395717387,3.8423
3056,0.00029888027082591086,3.8182
3184,0.0002985381164123273,3.7997
3312,0.0002981506923219884,3.7813
3440,0.00029771812989240134,3.7606
3568,0.0002972405757630568,3.7443
3696,0.0002967181918257176,3.7311
3824,0.0002961511551695371,3.718
3952,0.0002955396580210258,3.7049
4080,0.00029488390767888606,3.6935
4208,0.0002941841264437375,3.6803
4336,0.00029344055154275673,3.6696
4464,0.0002926534350492566,3.6611
4592,0.0002918230437972332,3.6539
4720,0.00029094965929090847,3.6443
4848,0.0002900335776092998,3.6361
4976,0.0002890751093058485,3.6266
5104,0.0002880745793031419,3.6185
5232,0.00028703232678276355,3.6117
5360,0.00028594870507031047,3.6049
5488,0.00028482408151561477,3.599
5616,0.0002836588373682115,3.5923
5744,0.00028245336764809426,3.5862
5872,0.00028120808101180276,3.5792
6000,0.0002799233996138874,3.5778
6128,0.000278599758963798,3.5703
6256,0.00027723760777824543,3.5637
6384,0.00027583740782908574,3.5595
6512,0.00027439963378677847,3.5549
6640,0.00027292477305947263,3.5487
6768,0.00027141332562777434,3.5447
6896,0.00026986580387525254,3.5398
7024,0.0002682827324147397,3.5346
7152,0.0002666646479104875,3.5315
7280,0.00026501209889623605,3.5263
7408,0.0002633256455892606,3.5233
7536,0.0002616058597004563,3.5214
7664,0.0002598533242405272,3.5145
7792,0.0002580686333223447,3.5106
7920,0.0002562523919595418,3.5076
8048,0.0002544052158614128,3.5043
8176,0.00025252773122418635,3.5004
8304,0.0002506205745187437,3.4968
8432,0.0002486843922748539,3.494
8560,0.0002467198408619993,3.4886
8688,0.00024472758626686446,3.4866
8816,0.00024270830386756588,3.4838
8944,0.0002406626782046973,3.4812
9072,0.00023859140274926918,3.4764
9200,0.00023649517966762058,3.4737
9328,0.00023437471958338374,3.47
9456,0.00023223074133658093,3.4677
9584,0.0002300639717399366,3.4648
9712,0.00022787514533248633,3.4625
9840,0.00022566500413056674,3.4592
9968,0.0002234342973762705,3.457
10096,0.00022118378128345196,3.4543
10224,0.00021891421878136885,3.4517
10352,0.00021662637925604837,3.449
10480,0.00021432103828946333,3.4463
10608,0.00021199897739660855,3.4436
10736,0.00020966098376056606,3.4428
10864,0.00020730784996564802,3.4385
10992,0.00020494037372870957,3.4363
11120,0.0002025593576287211,3.4347
11248,0.00020016560883469228,3.4314
11376,0.00019775993883204066,3.4302
11504,0.0001953431631474962,3.4278
11632,0.00019291610107263605,3.4241
11760,0.00019047957538614372,3.4213
11888,0.00018803441207488488,3.4201
12016,0.0001855814400538966,3.4179
12144,0.00018312149088538346,3.4151
12272,0.0001806553984968164,3.4135
12400,0.00017818399889822973,3.411
12528,0.00017570812989881198,3.4094
12656,0.0001732286308228873,3.4072
12784,0.00017074634222538258,3.4056
12912,0.00016826210560687784,3.4027
13040,0.00016577676312833607,3.4013
13168,0.0001632911573256088,3.3993
13296,0.00016080613082381504,3.397
13424,0.0001583225260516896,3.3957
13552,0.00015584118495599834,3.3924
13680,0.00015336294871611634,3.3911
13808,0.0001508886574588668,3.3896
13936,0.00014841914997371599,3.3877
14064,0.00014595526342842257,3.3851
14192,0.0001434978330852357,3.384
14320,0.00014104769201773974,3.3818
14448,0.00013860567082844057,3.3809
14576,0.00013617259736719,3.3787
14704,0.0001337492964505427,3.3778
14832,0.0001313365895821422,3.3756
14960,0.0001289352946742295,3.3743
15088,0.0001265462257703689,3.3727
15216,0.00012417019276948622,3.3709
15344,0.00012180800115131106,3.3686
15472,0.00011946045170331794,3.3664
15600,0.00011712834024925766,3.3665
15728,0.00011481245737937161,3.3644
15856,0.00011251358818237998,3.3644
15984,0.00011023251197933552,3.3614
16112,0.00010797000205943182,3.3593
16240,0.00010572682541785705,3.358
16368,0.00010350374249578126,3.3564
16496,0.0001013015069225649,3.3547
16624,9.912086526027745e-05,3.3533
16752,9.696255675061119e-05,3.3515
