step,lr,loss
50688,0.0003,2.9649
50816,0.0003,2.9661
50944,0.0003,2.9646
51072,0.0003,2.965
51200,0.0003,2.9648
51328,0.0003,2.965
51456,0.0003,2.9641
51584,0.0003,2.9647
51712,0.0003,2.9644
51840,0.0003,2.9652
51968,0.0003,2.9638
52096,0.0003,2.9665
52224,0.0003,2.9629
52352,0.0003,2.9638
52480,0.0003,2.9633
52608,0.0003,2.9632
52736,0.0003,2.9629
52864,0.0003,2.9625
52992,0.0003,2.9632
53120,0.0003,2.9624
53248,0.0003,2.9623
53376,0.0003,2.9621
53504,0.0003,2.9624
53632,0.0003,2.9616
53760,0.0003,2.9617
53888,0.0003,2.9607
54016,0.0003,2.9607
54144,0.0003,2.9611
54272,0.0003,2.9614
54400,0.0003,2.9608
54528,0.0003,2.9597
54656,0.0003,2.9592
54784,0.0003,2.9606
54912,0.0003,2.9604
55040,0.0003,2.9594
55168,0.0003,2.9607
55296,0.0003,2.959
55424,0.0003,2.9587
55552,0.0003,2.9591
55680,0.0003,2.9582
55808,0.0003,2.9584
55936,0.0003,2.9577
56064,0.0003,2.9587
56192,0.0003,2.9586
56320,0.0003,2.9578
56448,0.0003,2.9588
56576,0.0003,2.9578
56704,0.0003,2.9576
56832,0.0003,2.9583
56960,0.0003,2.9569
57088,0.0003,2.957
57216,0.0003,2.956
57344,0.0003,2.9559
57472,0.0003,2.9568
57600,0.0003,2.9555
57728,0.0003,2.9555
57856,0.0003,2.9554
57984,0.0003,2.9554
58112,0.0003,2.9555
58240,0.0003,2.9552
58368,0.0003,2.9551
58496,0.0003,2.9552
58624,0.0003,2.9557
58752,0.0003,2.9554
58880,0.0003,2.955
59008,0.0003,2.9545
59136,0.0003,2.9542
59264,0.0003,2.955
59392,0.0003,2.954
59520,0.0003,2.954
59648,0.0003,2.9539
59776,0.0003,2.9533
59904,0.0003,2.9529
60032,0.0003,2.9529
60160,0.0003,2.9536
60288,0.0003,2.9531
60416,0.0003,2.9525
60544,0.0003,2.9541
60672,0.0003,2.9526
60800,0.0003,2.9527
60928,0.0003,2.9523
61056,0.0003,2.9538
61184,0.0003,2.9523
61312,0.0003,2.9523
61440,0.0003,2.9512
61568,0.0003,2.9525
61696,0.0003,2.9518
61824,0.0003,2.9508
61952,0.0003,2.9521
62080,0.0003,2.952
62208,0.0003,2.9515
62336,0.0003,2.9506
62464,0.0003,2.9512
62592,0.0003,2.9502
62720,0.0003,2.9509
62848,0.0003,2.9502
62976,0.0003,2.9499
63104,0.0003,2.9504
63232,0.0003,2.9503
63360,0.0003,2.9499
63488,0.0003,2.9495
63616,0.0003,2.9497
63744,0.0003,2.9492
63872,0.0003,2.949
64000,0.0003,2.9489
64128,0.0003,2.9501
64256,0.0003,2.9489
64384,0.0003,2.9501
