step,lr,loss
2160,0.0003,3.7755
2288,0.0002999771173709568,3.7327
2416,0.00029990847724108225,3.6863
2544,0.0002997941028795116,3.6462
2672,0.0002996340330593721,3.6161
2800,0.00029942832204463864,3.5942
2928,0.0002991770395717387,3.5643
3056,0.00029888027082591086,3.5393
3184,0.0002985381164123273,3.5209
3312,0.0002981506923219884,3.5007
3440,0.00029771812989240134,3.4811
3568,0.0002972405757630568,3.465
3696,0.0002967181918257176,3.4528
3824,0.0002961511551695371,3.4389
3952,0.0002955396580210258,3.4223
4080,0.00029488390767888606,3.4108
4208,0.0002941841264437375,3.4005
4336,0.00029344055154275673,3.3901
4464,0.0002926534350492566,3.3789
4592,0.0002918230437972332,3.3665
4720,0.00029094965929090847,3.3591
4848,0.0002900335776092998,3.3486
4976,0.0002890751093058485,3.3384
5104,0.0002880745793031419,3.3317
5232,0.00028703232678276355,3.3248
5360,0.00028594870507031047,3.3166
5488,0.00028482408151561477,3.3076
5616,0.0002836588373682115,3.3015
5744,0.00028245336764809426,3.2942
5872,0.00028120808101180276,3.288
6000,0.0002799233996138874,3.2866
6128,0.000278599758963798,3.276
6256,0.00027723760777824543,3.2702
6384,0.00027583740782908574,3.2648
6512,0.00027439963378677847,3.2606
6640,0.00027292477305947263,3.2542
6768,0.00027141332562777434,3.2477
6896,0.00026986580387525254,3.2438
7024,0.0002682827324147397,3.239
7152,0.0002666646479104875,3.2343
7280,0.00026501209889623605,3.2283
7408,0.0002633256455892606,3.2249
7536,0.0002616058597004563,3.2222
7664,0.0002598533242405272,3.215
7792,0.0002580686333223447,3.2118
7920,0.0002562523919595418,3.2063
8048,0.0002544052158614128,3.203
8176,0.00025252773122418635,3.1992
8304,0.0002506205745187437,3.1958
8432,0.0002486843922748539,3.1923
8560,0.0002467198408619993,3.1875
8688,0.00024472758626686446,3.1845
8816,0.00024270830386756588,3.1801
8944,0.0002406626782046973,3.1774
9072,0.00023859140274926918,3.1739
9200,0.00023649517966762058,3.1702
9328,0.00023437471958338374,3.1661
9456,0.00023223074133658093,3.164
9584,0.0002300639717399366,3.1609
9712,0.00022787514533248633,3.1566
9840,0.00022566500413056674,3.1543
9968,0.0002234342973762705,3.1521
10096,0.00022118378128345196,3.1489
10224,0.00021891421878136885,3.1456
10352,0.00021662637925604837,3.1426
10480,0.00021432103828946333,3.1397
10608,0.00021199897739660855,3.1374
10736,0.00020966098376056606,3.1342
10864,0.00020730784996564802,3.1305
10992,0.00020494037372870957,3.1293
11120,0.0002025593576287211,3.1257
11248,0.00020016560883469228,3.1233
11376,0.00019775993883204066,3.1208
11504,0.0001953431631474962,3.1179
11632,0.00019291610107263605,3.1152
11760,0.00019047957538614372,3.1122
11888,0.00018803441207488488,3.1106
12016,0.0001855814400538966,3.108
12144,0.00018312149088538346,3.1053
12272,0.0001806553984968164,3.103
12400,0.00017818399889822973,3.1003
12528,0.00017570812989881198,3.099
12656,0.0001732286308228873,3.0962
12784,0.00017074634222538258,3.0942
12912,0.00016826210560687784,3.0915
13040,0.00016577676312833607,3.0884
13168,0.0001632911573256088,3.0869
13296,0.00016080613082381504,3.0847
13424,0.0001583225260516896,3.0825
13552,0.00015584118495599834,3.0806
13680,0.00015336294871611634,3.0787
13808,0.0001508886574588668,3.0768
13936,0.00014841914997371599,3.0741
14064,0.00014595526342842257,3.0716
14192,0.0001434978330852357,3.07
14320,0.00014104769201773974,3.0684
14448,0.00013860567082844057,3.0657
14576,0.00013617259736719,3.0641
14704,0.0001337492964505427,3.0617
