model_class,config,feature_set,step_template,ridge_alpha,event_shrink,step_shrink,residual_clip,train_full_mae,validation_full_mae,validation_tail_mae,validation_last2048_mae,validation_full_tail_score,validation_endpoint_abs_diff,step_smoothing,step_rolling_window,selected_by_811_full,selected_by_811_full_plus_tail
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[linear_endpoint_ridge0.01_shrink1_clip0.25],linear_endpoint,spline,0.01,1.0,1.0,0.15,0.005485072168038495,0.017600398410048634,0.01616138423189064,0.01083435844404124,0.015815486163399756,0.01751413174606764,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[linear_endpoint_ridge0.01_shrink1_clip0.25],linear_endpoint,spline,0.01,1.0,1.0,0.25,0.005485072168038495,0.017600398410048634,0.01616138423189064,0.01083435844404124,0.015815486163399756,0.01751413174606764,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[linear_endpoint_ridge0.0001_shrink1_clip0.25],linear_endpoint,spline,0.0001,1.0,1.0,0.15,0.00548507216797426,0.017600398968736428,0.01616138424918396,0.010834358435183362,0.015815486446160074,0.01751413174581673,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[linear_endpoint_ridge0.0001_shrink1_clip0.25],linear_endpoint,spline,0.0001,1.0,1.0,0.25,0.00548507216797426,0.017600398968736428,0.01616138424918396,0.010834358435183362,0.015815486446160074,0.01751413174581673,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge10_shrink0.25_clip0.25],full_event_local,spline,10.0,0.25,1.0,0.15,0.005485072181658431,0.017600458869270186,0.016160362311281803,0.010836346754696701,0.015815607478958976,0.017512900199706305,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge10_shrink0.25_clip0.25],full_event_local,spline,10.0,0.25,1.0,0.25,0.005485072181658431,0.017600458869270186,0.016160362311281803,0.010836346754696701,0.015815607478958976,0.017512900199706305,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge10_shrink0.5_clip0.25],full_event_local,spline,10.0,0.5,1.0,0.15,0.00548507218901166,0.01760066386329758,0.01615994109976148,0.010838327924613226,0.015815979846499878,0.017511675296576712,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge10_shrink0.5_clip0.25],full_event_local,spline,10.0,0.5,1.0,0.25,0.00548507218901166,0.01760066386329758,0.01615994109976148,0.010838327924613226,0.015815979846499878,0.017511675296576712,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge10_shrink0.75_clip0.25],full_event_local,spline,10.0,0.75,1.0,0.15,0.005485072196364879,0.017603432050579747,0.016171956839743363,0.010840300754576496,0.01582136322812818,0.017510450392890675,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge10_shrink0.75_clip0.25],full_event_local,spline,10.0,0.75,1.0,0.25,0.005485072196364879,0.017603432050579747,0.016171956839743363,0.010840300754576496,0.01582136322812818,0.017510450392890675,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge10_shrink1_clip0.25],full_event_local,spline,10.0,1.0,1.0,0.15,0.005485072203718082,0.017606188842304193,0.0161839164914355,0.010842265265566246,0.015826722421695995,0.017509225488647306,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge10_shrink1_clip0.25],full_event_local,spline,10.0,1.0,1.0,0.25,0.005485072203718082,0.017606188842304193,0.0161839164914355,0.010842265265566246,0.015826722421695995,0.017509225488647306,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge10_shrink0.25_clip0.25],drop_impulse,spline,10.0,0.25,1.0,0.15,0.005485069348696011,0.017616515593376403,0.016162603968164345,0.010836311764088289,0.01582430133995516,0.017514259671684407,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge10_shrink0.25_clip0.25],drop_impulse,spline,10.0,0.25,1.0,0.25,0.005485069348696011,0.017616515593376403,0.016162603968164345,0.010836311764088289,0.01582430133995516,0.017514259671684407,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge1_shrink0.25_clip0.25],drop_impulse,spline,1.0,0.25,1.0,0.15,0.0054850692789920755,0.017617193823173623,0.016165852708923376,0.01084099130764999,0.015826550985793823,0.017514546511347096,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge1_shrink0.25_clip0.25],drop_impulse,spline,1.0,0.25,1.0,0.25,0.0054850692789920755,0.017617193823173623,0.016165852708923376,0.01084099130764999,0.015826550985793823,0.017514546511347096,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge1_shrink0.25_clip0.25],full_event_local,spline,1.0,0.25,1.0,0.15,0.005485071860089494,0.01761723877065222,0.016238208519286385,0.010853780672546375,0.0158508380756213,0.017505015558176407,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge1_shrink0.25_clip0.25],full_event_local,spline,1.0,0.25,1.0,0.25,0.005485071860089494,0.01761723877065222,0.016238208519286385,0.010853780672546375,0.0158508380756213,0.017505015558176407,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.01_shrink0.25_clip0.25],drop_impulse,spline,0.01,0.25,1.0,0.15,0.005485069243937662,0.017617544809336746,0.016167551144891316,0.010843407307706953,0.015827719209677158,0.017514694615316184,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.01_shrink0.25_clip0.25],drop_impulse,spline,0.01,0.25,1.0,0.25,0.005485069243937662,0.017617544809336746,0.016167551144891316,0.010843407307706953,0.015827719209677158,0.017514694615316184,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.0001_shrink0.25_clip0.25],drop_impulse,spline,0.0001,0.25,1.0,0.15,0.005485069243457815,0.017617549637061188,0.016167574523887094,0.010843440434246334,0.015827735262545987,0.017514696646692585,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.0001_shrink0.25_clip0.25],drop_impulse,spline,0.0001,0.25,1.0,0.25,0.005485069243457815,0.017617549637061188,0.016167574523887094,0.010843440434246334,0.015827735262545987,0.017514696646692585,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge10_shrink0.5_clip0.25],drop_impulse,spline,10.0,0.5,1.0,0.15,0.005485066523053884,0.017632680147359903,0.0161638251556264,0.010838264957504656,0.015833140611868805,0.01751439424108492,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge10_shrink0.5_clip0.25],drop_impulse,spline,10.0,0.5,1.0,0.25,0.005485066523053884,0.017632680147359903,0.0161638251556264,0.010838264957504656,0.015833140611868805,0.01751439424108492,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge1_shrink0.5_clip0.25],drop_impulse,spline,1.0,0.5,1.0,0.15,0.005485066383645984,0.01763606956586053,0.016180186806785218,0.010847617010528221,0.015841614227071473,0.0175149679203499,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge1_shrink0.5_clip0.25],drop_impulse,spline,1.0,0.5,1.0,0.25,0.005485066383645984,0.01763606956586053,0.016180186806785218,0.010847617010528221,0.015841614227071473,0.0175149679203499,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge1_shrink0.5_clip0.25],full_event_local,spline,1.0,0.5,1.0,0.15,0.00548507154587349,0.017638482236512414,0.016336294156237267,0.010872679257033668,0.015894665216534123,0.017495905983256232,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge1_shrink0.5_clip0.25],full_event_local,spline,1.0,0.5,1.0,0.25,0.00548507154587349,0.017638482236512414,0.016336294156237267,0.010872679257033668,0.015894665216534123,0.017495905983256232,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.01_shrink0.5_clip0.25],drop_impulse,spline,0.01,0.5,1.0,0.15,0.005485066313537162,0.017639404966557463,0.016196361716139068,0.010852488200940029,0.01584910863830846,0.017515264128234342,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.01_shrink0.5_clip0.25],drop_impulse,spline,0.01,0.5,1.0,0.25,0.005485066313537162,0.017639404966557463,0.016196361716139068,0.010852488200940029,0.01584910863830846,0.017515264128234342,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.0001_shrink0.5_clip0.25],drop_impulse,spline,0.0001,0.5,1.0,0.15,0.005485066312577466,0.017639450634558917,0.01619658321594291,0.01085255496409258,0.015849211274880846,0.017515268190985367,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.0001_shrink0.5_clip0.25],drop_impulse,spline,0.0001,0.5,1.0,0.25,0.005485066312577466,0.017639450634558917,0.01619658321594291,0.01085255496409258,0.015849211274880846,0.017515268190985367,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge10_shrink0.75_clip0.25],drop_impulse,spline,10.0,0.75,1.0,0.15,0.005485063697378816,0.017648908276338953,0.01616505403863245,0.010840216805407385,0.015842013710840687,0.017514528810478325,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge10_shrink0.75_clip0.25],drop_impulse,spline,10.0,0.75,1.0,0.25,0.005485063697378816,0.017648908276338953,0.01616505403863245,0.010840216805407385,0.015842013710840687,0.017514528810478325,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge1_shrink0.75_clip0.25],full_event_local,spline,1.0,0.75,1.0,0.15,0.005485071231657169,0.01764982487437971,0.016386338436751673,0.010891114417406101,0.015919036851696575,0.0174867963775176,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge1_shrink0.75_clip0.25],drop_impulse,spline,1.0,0.75,1.0,0.15,0.005485063488266916,0.017656609788360464,0.016202296318360607,0.010854291521467965,0.015859852093982007,0.017515389329286535,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge1_shrink0.75_clip0.25],drop_impulse,spline,1.0,0.75,1.0,0.25,0.005485063488266916,0.017656609788360464,0.016202296318360607,0.010854291521467965,0.015859852093982007,0.017515389329286535,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge1_shrink0.75_clip0.25],full_event_local,spline,1.0,0.75,1.0,0.25,0.005485071231657169,0.017658898237319087,0.016430364716257584,0.010891114417406101,0.01593678141701804,0.0174867963775176,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge1_shrink1_clip0.25],full_event_local,spline,1.0,1.0,1.0,0.15,0.00548507091744054,0.017659805411326758,0.016429773450258537,0.010909195566966784,0.015940673854134297,0.017477686740960507,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.01_shrink0.75_clip0.25],drop_impulse,spline,0.01,0.75,1.0,0.15,0.005485063383103685,0.01766158591589668,0.016226427756956548,0.01086157892037173,0.01587103706910965,0.01751583364103171,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.01_shrink0.75_clip0.25],drop_impulse,spline,0.01,0.75,1.0,0.25,0.005485063383103685,0.01766158591589668,0.016226427756956548,0.01086157892037173,0.01587103706910965,0.01751583364103171,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.0001_shrink0.75_clip0.25],drop_impulse,spline,0.0001,0.75,1.0,0.15,0.005485063381664144,0.017661653992137552,0.016226757940329083,0.01086167875822086,0.015871190129811672,0.017515839735156025,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.0001_shrink0.75_clip0.25],drop_impulse,spline,0.0001,0.75,1.0,0.25,0.005485063381664144,0.017661653992137552,0.016226757940329083,0.01086167875822086,0.015871190129811672,0.017515839735156025,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge10_shrink1_clip0.25],drop_impulse,spline,10.0,1.0,1.0,0.15,0.005485060871670793,0.017665194557739263,0.016166290590965193,0.010842167309159092,0.01585091791799101,0.017514663379864626,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge10_shrink1_clip0.25],drop_impulse,spline,10.0,1.0,1.0,0.25,0.005485060871670793,0.017665194557739263,0.016166290590965193,0.010842167309159092,0.01585091791799101,0.017514663379864626,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge1_shrink1_clip0.25],full_event_local,spline,1.0,1.0,1.0,0.25,0.00548507091744054,0.017673275803314948,0.016495135240224227,0.010909195566966784,0.015967017587118097,0.017477686740960507,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge1_shrink1_clip0.25],drop_impulse,spline,1.0,1.0,1.0,0.15,0.005485060592854875,0.017677185745899857,0.016224304074496623,0.010860950966364486,0.015878074288571815,0.017515810738157445,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge1_shrink1_clip0.25],drop_impulse,spline,1.0,1.0,1.0,0.25,0.005485060592854875,0.017677185745899857,0.016224304074496623,0.010860950966364486,0.015878074288571815,0.017515810738157445,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.01_shrink1_clip0.25],drop_impulse,spline,0.01,1.0,1.0,0.15,0.005485060452637235,0.0176837850584939,0.01625630685195527,0.010870641753905012,0.015892912935614532,0.017516403153708726,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.01_shrink1_clip0.25],drop_impulse,spline,0.01,1.0,1.0,0.25,0.005485060452637235,0.0176837850584939,0.01625630685195527,0.010870641753905012,0.015892912935614532,0.017516403153708726,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[drop_impulse_ridge0.0001_shrink1_clip0.25],drop_impulse,spline,0.0001,1.0,1.0,0.15,0.005485060450717844,0.017683875267025993,0.016256744379193964,0.010870774463762946,0.015893115840023776,0.017516411279206334,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[drop_impulse_ridge0.0001_shrink1_clip0.25],drop_impulse,spline,0.0001,1.0,1.0,0.25,0.005485060450717844,0.017683875267025993,0.016256744379193964,0.010870774463762946,0.015893115840023776,0.017516411279206334,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.0001_shrink0.25_clip0.25],full_event_local,spline,0.0001,0.25,1.0,0.15,0.005485069426334693,0.01768898646444116,0.016485964798313962,0.010756071074859428,0.015941496886686654,0.017254355076780747,0.1,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink1.25_clip0.15]_event[event_history_ridge1_shrink0.75_clip0.25],event_history,spline,1.0,0.75,1.25,0.15,0.008295351034964291,0.01769348900685057,0.013186886867410237,0.014897706563968887,0.015782351876442134,0.004351855879267674,0.05,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink1.25_clip0.25]_event[event_history_ridge1_shrink0.75_clip0.25],event_history,spline,1.0,0.75,1.25,0.25,0.008295351034964291,0.01769348900685057,0.013186886867410237,0.014897706563968887,0.015782351876442134,0.004351855879267674,0.05,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.01_shrink0.25_clip0.25],full_event_local,spline,0.01,0.25,1.0,0.15,0.005485069752004507,0.017695227776512827,0.016566439811044654,0.010795722099442852,0.01597669025145838,0.017296115067418683,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.0001_shrink0.25_clip0.25],full_event_local,spline,0.0001,0.25,1.0,0.25,0.005485069426334693,0.017715223588835594,0.016613274041836837,0.010858641297033457,0.01601332226637554,0.017254355076780747,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.01_shrink0.25_clip0.25],full_event_local,spline,0.01,0.25,1.0,0.25,0.005485069752004507,0.017721464900907265,0.01669374905456753,0.01089829232161688,0.016048515631147266,0.017296115067418683,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.0001_shrink0.5_clip0.25],full_event_local,spline,0.0001,0.5,1.0,0.15,0.005485066678331357,0.01774019074988419,0.01662882545428576,0.01051271972245673,0.01596128695571917,0.016994559990510805,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.01_shrink0.5_clip0.25],full_event_local,spline,0.01,0.5,1.0,0.15,0.005485067329679186,0.017752059103232423,0.016786945520757594,0.010592003778581301,0.01603051396355975,0.017078087381557694,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.0001_shrink0.5_clip0.25],full_event_local,spline,0.0001,0.5,1.0,0.25,0.005485066678331357,0.017766427874278623,0.01675613469780864,0.010615289944630759,0.016033112335408054,0.016994559990510805,0.1,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink1.25_clip0.15]_event[event_history_ridge1_shrink1_clip0.25],event_history,spline,1.0,1.0,1.25,0.15,0.00829465258088448,0.01776646754722529,0.014048099765593677,0.016118538795283747,0.0163213714623475,0.0034269809385936156,0.05,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink1.25_clip0.25]_event[event_history_ridge1_shrink1_clip0.25],event_history,spline,1.0,1.0,1.25,0.25,0.00829465258088448,0.01776646754722529,0.014048099765593677,0.016118538795283747,0.0163213714623475,0.0034269809385936156,0.05,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.01_shrink0.5_clip0.25],full_event_local,spline,0.01,0.5,1.0,0.25,0.005485067329679186,0.017778296227626854,0.01691425476428047,0.010694574000755328,0.01610233934324863,0.017078087381557694,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.0001_shrink0.75_clip0.25],full_event_local,spline,0.0001,0.75,1.0,0.15,0.00548506393029519,0.01779703448033922,0.016798717935886026,0.01029714797849877,0.01599756221663517,0.016734739841050672,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.01_shrink0.75_clip0.25],full_event_local,spline,0.01,0.75,1.0,0.15,0.005485064907329222,0.017813820992519123,0.017031175867904386,0.010415545083072436,0.016099372273245365,0.01686004204326652,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.0001_shrink0.75_clip0.25],full_event_local,spline,0.0001,0.75,1.0,0.25,0.00548506393029519,0.01782327160473366,0.0169260271794089,0.010399718200672797,0.01606938759632406,0.016734739841050672,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.01_shrink0.75_clip0.25],full_event_local,spline,0.01,0.75,1.0,0.25,0.005485064907329222,0.01784005811691356,0.01715848511142726,0.010518115305246465,0.016171197652934254,0.01686004204326652,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.0001_shrink1_clip0.25],full_event_local,spline,0.0001,1.0,1.0,0.15,0.005485061182226181,0.01785965875251673,0.016996179541126533,0.010106757563388621,0.016050034751274048,0.01647489462598406,0.1,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink0.75_clip0.15]_event[drop_impulse_ridge1_shrink0.25_clip0.25],drop_impulse,spline,1.0,0.25,0.75,0.15,0.009462020876293012,0.01787959550385101,0.018065657458872657,0.014727649443608227,0.01730502487830895,0.027434898790771545,0.05,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.15]_event[full_event_local_ridge0.01_shrink1_clip0.25],full_event_local,spline,0.01,1.0,1.0,0.15,0.005485062484954611,0.017880508534460875,0.017299128629746842,0.010262268473663214,0.01618244655088713,0.01664197905111653,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.0001_shrink1_clip0.25],full_event_local,spline,0.0001,1.0,1.0,0.25,0.005485061182226181,0.017885895876911168,0.017123488784649407,0.010209327785562649,0.016121860130962937,0.01647489462598406,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1_clip0.25]_event[full_event_local_ridge0.01_shrink1_clip0.25],full_event_local,spline,0.01,1.0,1.0,0.25,0.005485062484954611,0.017906745658855316,0.017426437873269716,0.010364838695837243,0.01625427193057602,0.01664197905111653,0.1,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink0.75_clip0.25]_event[drop_impulse_ridge1_shrink0.25_clip0.25],drop_impulse,spline,1.0,0.25,0.75,0.25,0.009462020876293012,0.01792050764803729,0.01826417365481514,0.01488838593186306,0.0174171831068358,0.027434898790771545,0.05,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink0.75_clip0.15]_event[drop_impulse_ridge10_shrink0.25_clip0.25],drop_impulse,spline,10.0,0.25,0.75,0.15,0.01050539360479046,0.017936037263627573,0.01624177844358792,0.013300646838072548,0.016500681532504672,0.027754913566688355,0.1,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink0.75_clip0.15]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,spline,10.0,0.25,0.75,0.15,0.009456767275858773,0.017945214135235175,0.01757659059334999,0.012569640829180682,0.01675951241145872,0.02810647241688269,0.05,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink0.75_clip0.25]_event[linear_endpoint_ridge10_shrink0.25_clip0.25],linear_endpoint,spline,10.0,0.25,0.75,0.25,0.009456767275858773,0.017945214135235175,0.01757659059334999,0.012569640829180682,0.01675951241145872,0.02810647241688269,0.05,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink0.75_clip0.25]_event[drop_impulse_ridge10_shrink0.25_clip0.25],drop_impulse,spline,10.0,0.25,0.75,0.25,0.01050539360479046,0.017976949407813848,0.016440294639530405,0.013461383326327379,0.01661283976103152,0.027754913566688355,0.1,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink1.25_clip0.15]_event[event_history_ridge1_shrink0.5_clip0.25],event_history,spline,1.0,0.5,1.25,0.15,0.00829793738397237,0.017978504282147145,0.014053326831093945,0.013848988731716277,0.01597504793674501,0.005276414798724982,0.05,,False,False
step_plus_event_leftover,step[spline_s0.05_shrink1.25_clip0.25]_event[event_history_ridge1_shrink0.5_clip0.25],event_history,spline,1.0,0.5,1.25,0.25,0.00829793738397237,0.017978504282147145,0.014053326831093945,0.013848988731716277,0.01597504793674501,0.005276414798724982,0.05,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1.25_clip0.15]_event[event_history_ridge1_shrink0.75_clip0.25],event_history,spline,1.0,0.75,1.25,0.15,0.008830617353904733,0.017998010244837926,0.013431540895119866,0.015160830851851572,0.016060633561325238,0.004436167746273423,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1.25_clip0.25]_event[event_history_ridge1_shrink0.75_clip0.25],event_history,spline,1.0,0.75,1.25,0.25,0.008830617353904733,0.017998010244837926,0.013431540895119866,0.015160830851851572,0.016060633561325238,0.004436167746273423,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1.25_clip0.15]_event[event_history_ridge1_shrink1_clip0.25],event_history,spline,1.0,1.0,1.25,0.15,0.00882968285166884,0.01807466999784867,0.01430741527829286,0.01633338680800276,0.016596236944012743,0.0035113086211717714,0.1,,False,False
step_plus_event_leftover,step[spline_s0.1_shrink1.25_clip0.25]_event[event_history_ridge1_shrink1_clip0.25],event_history,spline,1.0,1.0,1.25,0.25,0.00882968285166884,0.01807466999784867,0.01430741527829286,0.01633338680800276,0.016596236944012743,0.0035113086211717714,0.1,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.15]_event[linear_endpoint_ridge0.0001_shrink0.25_clip0.25],linear_endpoint,spline,0.0001,0.25,0.75,0.15,0.012907067217267048,0.01808040784218338,0.019328145664666705,0.014817634440778304,0.01780217450864736,0.02829899329033614,0.25,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.25]_event[linear_endpoint_ridge0.0001_shrink0.25_clip0.25],linear_endpoint,spline,0.0001,0.25,0.75,0.25,0.012907067217267048,0.01808040784218338,0.019328145664666705,0.014817634440778304,0.01780217450864736,0.02829899329033614,0.25,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.15]_event[linear_endpoint_ridge10_shrink0.75_clip0.25],linear_endpoint,spline,10.0,0.75,0.75,0.15,0.012904715903320783,0.018088873929215654,0.01937031789792887,0.01508753800486046,0.017873039934958583,0.029021297781258504,0.25,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.25]_event[linear_endpoint_ridge10_shrink0.75_clip0.25],linear_endpoint,spline,10.0,0.75,0.75,0.25,0.012904715903320783,0.018088873929215654,0.01937031789792887,0.01508753800486046,0.017873039934958583,0.029021297781258504,0.25,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.15]_event[linear_endpoint_ridge0.01_shrink0.25_clip0.25],linear_endpoint,spline,0.01,0.25,0.75,0.15,0.012907070266552103,0.01809489849628725,0.01932902588879838,0.014817443741073202,0.01780964576299778,0.02829891126563444,0.25,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.25]_event[linear_endpoint_ridge0.01_shrink0.25_clip0.25],linear_endpoint,spline,0.01,0.25,0.75,0.25,0.012907070266552103,0.01809489849628725,0.01932902588879838,0.014817443741073202,0.01780964576299778,0.02829891126563444,0.25,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.15]_event[drop_impulse_ridge10_shrink0.75_clip0.25],drop_impulse,spline,10.0,0.75,0.75,0.15,0.012910813833342317,0.018117962970156568,0.019193992915331852,0.016253451167629336,0.01806786959320371,0.02781656161918855,0.25,,False,False
step_plus_event_leftover,step[spline_s0.25_shrink0.75_clip0.15]_event[drop_impulse_ridge10_shrink1_clip0.25],drop_impulse,spline,10.0,1.0,0.75,0.15,0.012911483878220833,0.018141117517550705,0.021397121397976594,0.01716782576787048,0.01892326033174243,0.027791445029138107,0.25,,False,False
