train_schedules,target_schedule,split,model,feature_set,feature_transform,window,n,mae,rmse,r2,signed_bias,max_abs_error,endpoint_abs_diff,log_residual_mae
811,811,train,step_reference,none,aligned,pre_tail_1000_27125,13063,0.028888892870857694,0.03616285389187317,0.9561575758556345,-0.0002343027472685665,0.1580821846099001,0.004210277626102599,0.009998518325831547
811,811,train,step_reference,none,aligned,tail_27126_33906,3391,0.027991254235562226,0.03529309435388595,0.3934660057282222,-0.00023643956797787964,0.11857773798443594,0.02195017643379904,0.010421181460918387
811,811,train,step_reference,none,aligned,early_decay_27126_30000,1438,0.027683259908042972,0.03498781929354889,0.28293101187433345,-0.0001898093154533231,0.11804244986513757,0.03816109407232471,0.010221759847058358
811,811,train,step_reference,none,aligned,endpoint_30000_33906,1954,0.028223119989302985,0.0355175960393427,0.25035572385003524,-0.0002511052637250699,0.11857773798443594,0.02195017643379904,0.010569944969594805
811,811,train,step_reference,none,aligned,last_2048_sampled,2048,0.028134675864204987,0.03539829413693839,0.26205630390583945,-0.00022765069710185522,0.11857773798443594,0.02195017643379904,0.010532991352194232
811,811,train,step_reference,none,aligned,last_512_sampled,512,0.02906055032573773,0.03667068022868183,0.1744206417878652,-0.0004535873660168792,0.10242550567342645,0.02195017643379904,0.010909782443442005
811,wsd,test,step_reference,none,aligned,full,16454,0.029868570152696807,0.037502554567059476,0.9536277082089815,0.007362744543335266,0.1644315097899538,0.009190067416785297,0.010511394197860279
811,wsd,test,step_reference,none,aligned,pre_tail_1000_27125,13063,0.02915932903939843,0.03655534002824564,0.9553370545363825,0.004921159037952189,0.1644315097899538,0.0007004298476522841,0.010108881647950345
811,wsd,test,step_reference,none,aligned,tail_27126_33906,3391,0.03260074846676838,0.04094719042005779,0.4085256608139294,0.016768356886838403,0.15077409269827013,0.009190067416785297,0.012061975571930894
811,wsd,test,step_reference,none,aligned,early_decay_27126_30000,1438,0.03462558596338909,0.04323295456316231,0.09673433134645126,0.01767266351511808,0.15077409269827013,0.06613643416147763,0.012648786524092516
811,wsd,test,step_reference,none,aligned,endpoint_30000_33906,1954,0.031127779871862604,0.039197561998889734,0.11411564750728953,0.016128118988070986,0.1346080503577043,0.009190067416785297,0.011636582279452025
811,wsd,test,step_reference,none,aligned,last_2048_sampled,2048,0.03130020272719396,0.039395488998990764,0.11524729660693644,0.016689819893715912,0.1346080503577043,0.009190067416785297,0.011694346071507985
811,wsd,test,step_reference,none,aligned,last_512_sampled,512,0.031182702064516836,0.039017771550419314,0.06920440357036217,0.013228397686234378,0.1177748161051948,0.009190067416785297,0.011717459362745864
811,cosine,test,step_base_for_leftover,none,aligned,full,16454,0.03157183827890462,0.039464186904132184,0.9552877782523594,-0.009382293311948219,0.15737630341546716,0.013863657628314208,0.011244691781084127
811,cosine,test,step_base_for_leftover,none,aligned,pre_tail_1000_27125,13063,0.031720152421627325,0.039529673634522366,0.956881831968295,-0.01121644639000361,0.15737630341546716,0.028264856465364918,0.011155702088885203
811,cosine,test,step_base_for_leftover,none,aligned,tail_27126_33906,3391,0.031000494236915036,0.039210893086074464,0.07396709814623781,-0.002316666164016173,0.14229876063992775,0.013863657628314208,0.011587502854276281
811,cosine,test,step_base_for_leftover,none,aligned,early_decay_27126_30000,1438,0.03345008129456941,0.04205305142149968,-0.10451345855334138,-0.015924385747735876,0.14229876063992775,0.04337900370687109,0.012466283306161959
811,cosine,test,step_base_for_leftover,none,aligned,endpoint_30000_33906,1954,0.029204113643549103,0.03698238896427877,0.13908943832051834,0.007720998335093254,0.13037815111804818,0.013863657628314208,0.010943243186990494
811,cosine,test,step_base_for_leftover,none,aligned,last_2048_sampled,2048,0.029081473170426617,0.03682913089599576,0.1437553767494988,0.007482245288694732,0.13037815111804818,0.013863657628314208,0.010896397870255285
811,cosine,test,step_base_for_leftover,none,aligned,last_512_sampled,512,0.030979668588314684,0.038941781566362965,0.07293636390530889,0.0124376877753037,0.11706401307922354,0.013863657628314208,0.011616497598880365
811,811,train,step_base_for_leftover,none,aligned,full,16454,0.029151966441212356,0.036594315375980464,0.9572552696019364,0.003102769604263909,0.16260339817768932,0.031095148211547574,0.010245010013214468
811,811,train,step_base_for_leftover,none,aligned,pre_tail_1000_27125,13063,0.029320050802069474,0.03675971995239882,0.9546983986419789,0.003545032786200138,0.16260339817768932,0.0023602781848564014,0.010150071283490965
