method,correction,feature_set,schedule,window,n,mae,rmse,mape,r2,max_abs_error,endpoint_abs_diff,residual_mean
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1,wsd,steps_20000_30000,5001,0.043068499607891185,0.053167602528045366,0.0156729361107119,-0.23230666296497948,0.16973213259455866,0.0822873697855786,-0.03469767232277434
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1.25,811,full,16454,0.035528823286092186,0.04459350668999151,0.012556784137412695,0.936525603632439,0.18194296206305705,0.058963407533736856,-0.012016516336358573
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1.25,811,steps_20000_30000,5001,0.03935777184270522,0.04922632274832755,0.014321808146957032,0.2094916480263006,0.1642694363229582,0.05375846643067783,-0.02595643231391288
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1.25,cosine,full,16454,0.03235134745504214,0.040414307290735224,0.01148979552515195,0.9531089227079969,0.17780956104933887,0.041949082224063794,0.0005011838956807081
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1.25,cosine,steps_20000_30000,5001,0.03206735435058019,0.040050579099546776,0.011825771264775513,0.2272552843478005,0.1367745915713643,0.05489652904612141,0.0026792872081050456
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1.25,wsd,full,16454,0.037299958141609184,0.04677065552667722,0.013227575870076742,0.9278753413901283,0.189412616146309,0.04620399571243139,-0.019611997253411496
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1.25,wsd,steps_20000_30000,5001,0.04293328248628268,0.053023842955794605,0.015623657716769736,-0.22565161872898942,0.16961882432635322,0.08220604102378593,-0.034471970095518036
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.25,811,full,16454,0.035778836063673665,0.04492409736867319,0.012650271084371374,0.9355809896216022,0.18277305585328518,0.05860583342834502,-0.012918216507605478
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.25,811,steps_20000_30000,5001,0.039963340222829234,0.04995038738933278,0.014544635207853821,0.1860656171844678,0.1690227236252726,0.05437469055929034,-0.027061801903822992
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.25,cosine,full,16454,0.03234040291957447,0.040411275556892744,0.01148896947540036,0.9531159576391021,0.17681460849984898,0.041613849395162106,-0.00023758017346947846
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.25,cosine,steps_20000_30000,5001,0.03202912617413273,0.04001292793245909,0.01181413364212721,0.22870750128024508,0.13718838885672735,0.05530644292196785,0.0021340132321383525
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.25,wsd,full,16454,0.03765838909566492,0.04720225467727013,0.013359600287869098,0.9265380682720314,0.19024270993653714,0.04566419403987565,-0.020541632834376086
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.25,wsd,steps_20000_30000,5001,0.04363768438567303,0.053774679137310384,0.015881592910217852,-0.26060869301382894,0.17172920725499896,0.08361945531698245,-0.03557104979252023
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.5,811,full,16454,0.035778044341869875,0.04494862868066049,0.012649654013029109,0.9355106169530453,0.18221948164179969,0.05886781324612933,-0.012625189298319447
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.5,811,steps_20000_30000,5001,0.04010131631320231,0.05018763986048839,0.014596656219761514,0.17831526479595172,0.17472375412926455,0.05430836994557131,-0.027142110297625754
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.5,cosine,full,16454,0.03234260808329117,0.040410411385576606,0.011488872405012973,0.9531179627929028,0.17742689734315942,0.04191589429471598,-4.898619519757146e-05
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.5,cosine,steps_20000_30000,5001,0.03203415942520541,0.04001750960151145,0.011815422350993046,0.22853085790656102,0.13697571978942014,0.05509021187889562,0.0022620331443115277
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.5,wsd,full,16454,0.037601306898863054,0.0471390354550964,0.013339243326715529,0.9267347154941254,0.18968913572505164,0.0456601582455991,-0.02025018287153885
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.5,wsd,steps_20000_30000,5001,0.04366168320986473,0.05381340708864038,0.015891622338675426,-0.2624251007730207,0.17327385451273303,0.08462657286642372,-0.03554167464242502
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.75,811,full,16454,0.035785869305041365,0.04499069707715437,0.012652073831615663,0.9353898464389407,0.18184577525966494,0.05912976717995422,-0.012332436706206375
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.75,811,steps_20000_30000,5001,0.040255071307312776,0.05046176006073591,0.014654343826977842,0.16931482142981102,0.18043636721530287,0.054242050962650445,-0.02722309019696182
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.75,cosine,full,16454,0.03234535221613894,0.04041099717547736,0.011488957844132827,0.9531166035776891,0.17803907470492897,0.04221790503746581,0.00013958860023742832
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.75,cosine,steps_20000_30000,5001,0.03203950717648264,0.04002255373957979,0.011816828001436706,0.22833636093966492,0.13676306759231815,0.05487399828017869,0.002390046182419479
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.75,wsd,full,16454,0.037550787581081636,0.047085042269604936,0.013321156289535244,0.9269024559050609,0.18913566835427087,0.0456561224451959,-0.01995888500817769
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink0.75,wsd,steps_20000_30000,5001,0.043692953713336646,0.053865695659396244,0.015904254037098317,-0.26487959967052244,0.1748193537943048,0.08563406185349764,-0.035512558071763796
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1,811,full,16454,0.035802420092974,0.04505030595179033,0.012657569202847092,0.9352185270265562,0.18616058641531064,0.059391695232377195,-0.012039959010899324
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1,811,steps_20000_30000,5001,0.04042433200156041,0.050772310126125354,0.014717611687393297,0.15905901072024464,0.18616058641531064,0.05417573361048822,-0.02730474255528505
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1,cosine,full,16454,0.032349448117558806,0.040413032284283126,0.011489489977653106,0.9531118813376019,0.17865114060545562,0.042519881627273826,0.0003281442153075242
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1,cosine,steps_20000_30000,5001,0.03204538217906291,0.04002806008984083,0.011818429536486591,0.22812401354160983,0.13655043226408425,0.05465780212440974,0.0025180523468685406
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1,wsd,full,16454,0.03750714988550233,0.04704030943951761,0.013305460103599445,0.9270412815961049,0.1897699785965794,0.04565208663866471,-0.01966773925945335
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1,wsd,steps_20000_30000,5001,0.04373373939011624,0.05393151803003667,0.015920300676383236,-0.26797278325959795,0.17636570556968767,0.0866419224151933,-0.03548370016194136
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1.25,811,full,16454,0.03582632176342825,0.045127438465777193,0.012665634346450336,0.9349965069827995,0.1918964353090189,0.059653597405954883,-0.011747756492570914
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1.25,811,steps_20000_30000,5001,0.04060579466981852,0.05111878500158634,0.014785269223213717,0.14754253356112768,0.1918964353090189,0.05410941788904422,-0.027387068327813166
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1.25,cosine,full,16454,0.03235484531753393,0.04041651591405287,0.011490456267813724,0.9531037974163107,0.17926309506503424,0.04282182406800228,0.0005166806524843625
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1.25,cosine,steps_20000_30000,5001,0.03205172179322733,0.040034028379609364,0.011820203470749741,0.22789381887398263,0.1363378138033795,0.054441623410180995,0.002646051638065017
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1.25,wsd,full,16454,0.037470731858534244,0.04700486596275997,0.013292279012576121,0.9271511846331965,0.19041847538855494,0.04564805082600598,-0.019376745640546523
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1e-06_shrink1.25,wsd,steps_20000_30000,5001,0.043784765334839916,0.054010837344124825,0.01594001127745932,-0.2717052460136824,0.17791291030911527,0.08765015468855353,-0.03545510099441696
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.25,811,full,16454,0.03577880412031957,0.04492404472402031,0.012650259285656022,0.9355811406013503,0.18277322211583602,0.05860574326780732,-0.01291824476331551
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.25,811,steps_20000_30000,5001,0.039963192652202856,0.04995018198353465,0.01454458028465001,0.18607231128661628,0.16901926917593402,0.05437464889483046,-0.027061617932768955
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.25,cosine,full,16454,0.03234040279248571,0.04041127580302066,0.011488969483180124,0.9531159570680005,0.17681443446435763,0.04161373611821162,-0.0002375819241326713
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.25,cosine,steps_20000_30000,5001,0.032029128045064,0.04001292987526295,0.011814134320524916,0.22870742638094865,0.1371884469615403,0.055306503321050915,0.0021340146905780774
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.25,wsd,full,16454,0.03765837110810829,0.04720223114148711,0.013359593318214702,0.9265381415305513,0.19024287619908797,0.04566426146608338,-0.020541656648660207
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.25,wsd,steps_20000_30000,5001,0.04363758102683888,0.05377456464069934,0.015881554447651425,-0.2606033248639166,0.1717281685124763,0.08361877280936891,-0.03557092148257596
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.5,811,full,16454,0.03577797560228522,0.04494850540929265,0.012649628718605428,0.9355109706761194,0.18221981410273358,0.058867632942867676,-0.01262524552612594
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.5,811,steps_20000_30000,5001,0.04010101417064034,0.05018718681317977,0.01459654385554483,0.17833009953927248,0.17471683119828318,0.05430828661870146,-0.02714174157711501
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.5,cosine,full,16454,0.032342607684274265,0.040410411355500386,0.011488872381055448,0.9531179628626886,0.17742654933554158,0.04191566776643052,-4.898968986420416e-05
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.5,cosine,steps_20000_30000,5001,0.032034163148719645,0.040017513416784715,0.011815423700884493,0.22853071080266762,0.1369758359898281,0.055090332667318,0.0022620360622449816
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.5,wsd,full,16454,0.037601266820885645,0.047138979782923564,0.013339227968932997,0.9267348885496465,0.18968946818598553,0.045660293098218396,-0.02025023035912296
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.5,wsd,steps_20000_30000,5001,0.0436614714203982,0.05381316300801512,0.015891543591182326,-0.2624136488755917,0.17327177588213827,0.08462520734793211,-0.03554141773200018
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.75,811,full,16454,0.03578575051197806,0.04499048520984298,0.012652030261834568,0.9353904549535085,0.18184519083097195,0.059129496751778365,-0.012332520621968653
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.75,811,steps_20000_30000,5001,0.0402545818695888,0.050461017979286246,0.014654162223295705,0.16933925305994801,0.18042596172762426,0.054241925975420546,-0.02722253594683529
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.75,cosine,full,16454,0.0323453512058363,0.04041099634726654,0.011488957666181802,0.9531166054994104,0.17803855278853353,0.04221756528345555,0.00013958336822541466
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.75,cosine,steps_20000_30000,5001,0.032039512422622256,0.04002255935698025,0.011816829899989967,0.22833614432460247,0.13676324187910627,0.0548741794481975,0.0023900505609005017
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.75,wsd,full,16454,0.037550718902095624,0.04708494583611271,0.013321130229630466,0.9269027553226208,0.18913616694943824,0.045656324724428377,-0.019958956028028645
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink0.75,wsd,steps_20000_30000,5001,0.043692621580170364,0.05386530700987313,0.015904130716273942,-0.26486134712319265,0.17481623412913905,0.08563201282058408,-0.03551217227014327
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1,811,full,16454,0.03580224905424139,0.04504998757350328,0.012657506651853083,0.93521944266702,0.18614668425301462,0.05939133469709468,-0.012040070329948334
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1,811,steps_20000_30000,5001,0.04042365246478435,0.05077123861335759,0.014717359835703013,0.1590945052445789,0.18614668425301462,0.0541755669649473,-0.027304001993622935
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1,cosine,full,16454,0.03234944551938977,0.040413030136520985,0.011489489342323092,0.9531118863213668,0.17865044484361325,0.0425194286731454,0.0003281372526064881
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1,cosine,steps_20000_30000,5001,0.03204538902043872,0.04002806743902346,0.011818432010335526,0.22812373010753417,0.13655066462803633,0.054658043662282996,0.0025180581869508143
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1,wsd,full,16454,0.03750704663119645,0.04704016360556406,0.013305421257250252,0.9270417339673578,0.1897691995086941,0.04565235634471421,-0.01966783367048899
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1,wsd,steps_20000_30000,5001,0.043733277290218475,0.05393096995117817,0.01592012933826392,-0.26794701185282754,0.17636154372250523,0.08663918936403903,-0.03548318517823109
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1.25,811,full,16454,0.03582609482028862,0.04512699575645102,0.01266555150888832,0.9349977823714505,0.1918790223112028,0.059653146781371014,-0.011747894929708144
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1.25,811,steps_20000_30000,5001,0.040604920738047064,0.051117344791540405,0.01478494553901684,0.14759056680417626,0.1918790223112028,0.05410920958724175,-0.027386140670930887
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1.25,cosine,full,16454,0.032354840777241885,0.040416511925948195,0.011490455054009564,0.9531038066712874,0.1792622255210583,0.04282125793935787,0.0005166719657489567
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1.25,cosine,steps_20000_30000,5001,0.032051730024789796,0.04003403739023118,0.011820206443286461,0.22789347131177795,0.13633810423528248,0.05444192530816849,0.002646058940802042
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1.25,wsd,full,16454,0.037470587919749054,0.047004662085227085,0.013292225223722878,0.9271518165764745,0.19041750171662652,0.045648387959075,-0.019376863301635835
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.0001_shrink1.25,wsd,steps_20000_30000,5001,0.04378416284354896,0.05401011512124022,0.015939788178252506,-0.27167123622840217,0.17790770513152188,0.08764673711505777,-0.03545445653754396
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.25,811,full,16454,0.03577579379208568,0.044919097330318,0.01264914731128871,0.9355953284560756,0.18278891792382135,0.058597231923029014,-0.012920912615610418
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.25,811,steps_20000_30000,5001,0.0399492761282304,0.04993084697500219,0.01453940059145243,0.1867023091099853,0.16869317850176113,0.054370715607235276,-0.027044251656693767
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.25,cosine,full,16454,0.032340390795173785,0.04041129965003564,0.011488970217749613,0.9531159017346915,0.17679800485451036,0.04160304251123481,-0.00023774720348126348
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.25,cosine,steps_20000_30000,5001,0.032029304668628016,0.04001311341503513,0.011814198363814286,0.2287003505088061,0.13719393215098918,0.05531220509622292,0.002134152426191096
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.25,wsd,full,16454,0.037656673162675305,0.04720001958498305,0.013358935411278413,0.926545025156219,0.1902585720070733,0.045670626761399546,-0.02054390503881444
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.25,wsd,steps_20000_30000,5001,0.04362782399209338,0.053763775860371184,0.01587792359448152,-0.2600975464118269,0.17163011005760254,0.08355434289284958,-0.035558809144679994
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.5,811,full,16454,0.03577149564917096,0.044936957743610034,0.012647244173737878,0.9355441020153865,0.1822511997477667,0.05885061190727914,-0.012630555174124806
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.5,811,steps_20000_30000,5001,0.04007252137963653,0.05014463814421336,0.014585947226029003,0.17972273151854679,0.17406336361208163,0.054300420242805014,-0.027106937643295633
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.5,cosine,full,16454,0.03234257001580904,0.04041041096212373,0.01148887011956099,0.9531179637754384,0.17739369601668464,0.041894282927337656,-4.931963643906207e-05
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.5,cosine,steps_20000_30000,5001,0.03203451466364347,0.04001787411954675,0.011815551135700719,0.2285168032739986,0.1369868055099488,0.05510173531006979,0.0022623116290733194
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.5,wsd,full,16454,0.03759750718380518,0.04713376526361274,0.01333778664266027,0.9267510968430566,0.18972085383101867,0.045673023692613945,-0.02025471417397559
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.5,wsd,steps_20000_30000,5001,0.043641550398168714,0.053790200570711724,0.015884135458926318,-0.261336518005143,0.1730755543031468,0.08449630154274423,-0.035517166432462874
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.75,811,full,16454,0.03577457251310483,0.044970685263919265,0.01264793045667053,0.9354473107084509,0.18179001826682128,0.05910396767910653,-0.012340445962219025
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.75,811,steps_20000_30000,5001,0.040208423680325144,0.05039145099205544,0.014637035142618469,0.17162801911306225,0.17944382718533847,0.05423012671050875,-0.027170222817320854
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.75,cosine,full,16454,0.03234525799135238,0.04041092366267017,0.011488941674983412,0.9531167741514035,0.17798928165991423,0.04218549158671303,0.00013908936639087379
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.75,cosine,steps_20000_30000,5001,0.0320400076802109,0.04002309084508279,0.011817009130758173,0.22831564923941816,0.1367796948712212,0.0548912820510461,0.0023904640545315188
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.75,wsd,full,16454,0.03754427332825253,0.04707593462234993,0.01331868372837478,0.9269307316472983,0.18918323646228563,0.045675420621667406,-0.019965662297844633
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink0.75,wsd,steps_20000_30000,5001,0.04366137401273378,0.053828794814712894,0.015892527509989453,-0.26314717469700044,0.17452174467296233,0.08543858512996882,-0.03547575536943911
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1,811,full,16454,0.03578619152517142,0.04502028783516325,0.012651632609091936,0.9353048292123817,0.18483458889437498,0.059357299240825334,-0.012050585212023405
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1,811,steps_20000_30000,5001,0.04035969171108208,0.05067093602345323,0.014693652985219307,0.1624137736409439,0.18483458889437498,0.054159835010298085,-0.027234107973810758
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1,cosine,full,16454,0.03234920407329101,0.04041283715660313,0.01148943066642494,0.9531123341196482,0.1785847618028904,0.0424766684928235,0.0003274798073231508
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1,cosine,steps_20000_30000,5001,0.03204603872205351,0.04002876333439327,0.011818666957129763,0.2280968914502698,0.1365726002335701,0.05468084531785333,0.0025186097029569043
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1,wsd,full,16454,0.037497442681674216,0.04702656052957386,0.013301805372444277,0.9270839240135459,0.18969565008217826,0.04567781754855904,-0.0196767494212501
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1,wsd,steps_20000_30000,5001,0.04368997057106619,0.05387954259235905,0.01590406811352015,-0.2655299933583166,0.17596868155219125,0.0863811937666128,-0.0354345760210426
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1.25,811,full,16454,0.03580476563007675,0.04508575678882464,0.012657765446670022,0.9351165316685953,0.19023566844968443,0.05961060659474837,-0.011760973156093422
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1.25,811,steps_20000_30000,5001,0.04052259881928723,0.050982688680898565,0.014754454397469816,0.15207557895479018,0.19023566844968443,0.05408954514212638,-0.02729859390919533
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1.25,cosine,full,16454,0.03235442786662207,0.04041615070345538,0.01149034535811199,0.9531046449368056,0.1791801364643013,0.04276781364913074,0.0005158516886720355
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1.25,cosine,steps_20000_30000,5001,0.03205250842277073,0.04003489131481399,0.011820487539752886,0.22786053295132191,0.1363655215957591,0.05447042510919475,0.002646748574740677
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1.25,wsd,full,16454,0.03745711877378789,0.04698567144401667,0.013287190159588676,0.927210668366408,0.19032558242059539,0.04568021447328929,-0.0193879755550364
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge0.01_shrink1.25,wsd,steps_20000_30000,5001,0.04372745440210611,0.05394241975701934,0.01591878767395143,-0.2684854515734454,0.17741636532617422,0.08732412756480601,-0.03539362845274952
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.25,811,full,16454,0.03573416381685851,0.04485264271793427,0.012633752788085968,0.9357857517623606,0.18301572762162488,0.058474452969890844,-0.012959628185327478
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.25,811,steps_20000_30000,5001,0.03975288467996087,0.049664100317794314,0.014466253870789567,0.19536889339407992,0.16398889508624226,0.05431385049068771,-0.026793827213195384
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.25,cosine,full,16454,0.03234034376899791,0.04041177930578011,0.011489023991169753,0.9531147887608099,0.17656057420398596,0.041448752585875326,-0.0002401408525928166
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.25,cosine,steps_20000_30000,5001,0.03203187308461411,0.0400157959526146,0.01181512943558625,0.22859692893153116,0.13727302030044486,0.055394420107004905,0.0021362272875948335
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.25,wsd,full,16454,0.037633359963741106,0.04717040439403148,0.013349868085401246,0.9266371734503946,0.19048538170487683,0.04576265350760389,-0.02057653353675989
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.25,wsd,steps_20000_30000,5001,0.043489442771955766,0.053612493671317145,0.015826399399430188,-0.2530161198775589,0.17021468255178052,0.08262414911809746,-0.03538413206947696
momentum_mpl_hybrid_decay,hybrid_decay,sat_s2_drop_scale0.5_beta1_ridge1_shrink0.5,811,full,16454,0.035683140101223074,0.0447900583168213,0.012614663915455732,0.9359648273411867,0.18270475203407743,0.05860507178136354,-0.012707768103789418
