model,train_schedule,target_schedule,config,window,n,mae,rmse,mape,r2,signed_bias,max_abs_error,endpoint_abs_diff,model_baseline,config_baseline,n_baseline,mae_baseline,rmse_baseline,mape_baseline,r2_baseline,signed_bias_baseline,max_abs_error_baseline,endpoint_abs_diff_baseline,mae_improvement,rmse_improvement,relative_mae_improvement_pct
single_source_step_spline,cosine,wsd,spline_s0.01_shrink1_clip0.15,last_512_sampled,512,0.0028013176008139023,0.003452028718567237,0.0010512148323269127,0.9927141840361106,-0.002125285596000506,0.011526650648259196,0.0046002787572367865,momentum_baseline,none,512,0.032466789435841165,0.04040861527782263,0.012218656617885779,0.0016626177046190627,0.0014885610279139413,0.13557383403272016,0.04566822982802332,0.02966547183502726,0.03695658655925539,91.37174432861713
single_source_step_spline,cosine,wsd,spline_s0.01_shrink1_clip0.15,last_2048_sampled,2048,0.009557270214496141,0.012456663140850624,0.0035573976543761205,0.9115429712139942,0.008182692846294705,0.03438786097435509,0.0046002787572367865,momentum_baseline,none,2048,0.033818500438614396,0.042537748476090195,0.01269955594350467,-0.03152059913986127,0.012689153799092266,0.16124220174539472,0.04566822982802332,0.024261230224118253,0.030081085335239573,71.739521000217
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,full,16454,0.016043014196515704,0.02039588162076214,0.005815218597248282,0.9880572347131202,-0.012394379250809728,0.07189695901434101,0.01741495103693902,momentum_baseline,none,16454,0.03233900437067206,0.040413590175866855,0.011489331289177897,0.9531105867716734,0.00042619333705065453,0.176202208154697,0.0413117703349406,0.016295990174156356,0.020017708555104714,50.39113136375663
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,steps_1000_10000,4501,0.0038752660117418835,0.005301394949180825,0.001247473656341191,0.9993896308823161,0.0009514136715179316,0.043134888361583634,0.0057313057309844595,momentum_baseline,none,4501,0.032770260891326716,0.04098833929252789,0.010795813398378552,0.9635134435658252,0.0009524846701955089,0.176202208154697,0.004005568665634396,0.028894994879584832,0.035686944343347064,88.17444260027985
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,steps_10000_20000,5001,0.017121142273438097,0.01856605612345977,0.006136294193286536,0.8674936912489197,-0.01711815335263887,0.03706081251286397,0.029701285704462066,momentum_baseline,none,5001,0.032491089477006595,0.04045310453134555,0.011618957600961535,0.3709271362921368,0.000785352835710066,0.17465700376336146,0.03696875118447185,0.015369947203568497,0.021887048407885776,47.305114882175786
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,steps_20000_30000,5001,0.02824937152408217,0.03076394463248455,0.010402380027831662,0.5440654685343749,-0.02806019684415995,0.07189695901434101,0.0023476129628345888,momentum_baseline,none,5001,0.03202449796132803,0.040008808973344384,0.011812995310952942,0.22886628789819807,-0.002005986445493614,0.13740107479557917,0.05552269141080268,0.0037751264372458612,0.009244864340859835,11.78824549194997
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,steps_20000_27125,3563,0.0309418000887971,0.031153931468055812,0.011366086040642334,0.4962035825349802,-0.0309418000887971,0.04308863573415023,0.03612457071871322,momentum_baseline,none,3563,0.032196134292794006,0.04012050662699259,0.011828706461679203,0.16446976254209533,-0.0027255587151831886,0.1356458707567807,0.009313354630139159,0.0012543342039969055,0.008966575158936778,3.8959155549231417
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,steps_27126_30000,1438,0.02157821507340116,0.029775656965625796,0.008014560470359885,0.44626919003138743,-0.02092031342229475,0.07189695901434101,0.0023476129628345888,momentum_baseline,none,1438,0.03159922657814771,0.03973069751878974,0.011774067056406585,0.014110223610691586,-0.00022306850606110227,0.13740107479557917,0.05552269141080268,0.01002101150474655,0.009955040553163947,31.712837907483888
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,steps_27126_33906,3391,0.014950206321500046,0.021291109793654093,0.005572521363788508,0.7269705160674897,-0.0036571344992125765,0.07189695901434101,0.01741495103693902,momentum_baseline,none,3391,0.03168541521772093,0.03988345870165528,0.01185965343009869,0.041927055836934124,0.002497226044896207,0.138561078148848,0.0413117703349406,0.016735208896220887,0.018592348908001186,52.81675742996502
single_source_step_spline,811,cosine,spline_s0.01_shrink1_clip0.15,steps_30000_33906,1954,0.01006603069274239,0.011585388193183143,0.0037729663888851246,0.9155131161041019,0.009050366032442596,0.023546203709365,0.01741495103693902,momentum_baseline,none,1954,0.03176104292493659,0.04000505194656985,0.011927394073253505,-0.00739035648681563,0.0045262992432803,0.138561078148848,0.0413117703349406,0.0216950122321942,0.028419663753386705,68.30698942559209
