train_schedules,target_schedule,split,model,feature_set,feature_transform,window,n,mae,rmse,r2,signed_bias,max_abs_error,endpoint_abs_diff,log_residual_mae
cosine,wsd,test,step_plus_event_leftover,event_history,aligned,pre_tail_1000_27125,13063,0.03418358694373277,0.04283308572061113,0.9386796775875326,0.018104248170738975,0.17498965614454898,0.026217442752703768,0.01189384012433284
cosine,wsd,test,step_plus_event_leftover,event_history,aligned,tail_27126_33906,3391,0.2664108011270906,0.3160498823534935,-34.23700251808881,0.14073452691785254,0.6231224336395762,0.2843957581857106,0.09369989584382318
cosine,wsd,test,step_plus_event_leftover,event_history,aligned,early_decay_27126_30000,1438,0.4347611758718779,0.4465816981931673,-95.38013108375193,0.4347611758718779,0.6231224336395762,0.281724040589415,0.14698754616488144
cosine,wsd,test,step_plus_event_leftover,event_history,aligned,endpoint_30000_33906,1954,0.14252516876089721,0.16314799125601806,-14.346960708036274,-0.0755752641170589,0.35685124577530347,0.2843957581857106,0.054487918279821794
cosine,wsd,test,step_plus_event_leftover,event_history,aligned,last_2048_sampled,2048,0.14816057199506522,0.1693680170420547,-15.352784474339064,-0.059929391795719066,0.3881130514888955,0.2843957581857106,0.05628789726651362
cosine,wsd,test,step_plus_event_leftover,event_history,aligned,last_512_sampled,512,0.22809183889138118,0.23171931792988318,-31.82871470308531,-0.22809183889138118,0.35685124577530347,0.2843957581857106,0.08951381618843632
cosine,cosine,train,event_decay_only,linear_endpoint,aligned,full,16454,0.032278471408189346,0.04031751683796751,0.9533332578023613,-0.00028289775335025154,0.17356137633656132,0.047289049313177234,0.011460387778065817
cosine,cosine,train,event_decay_only,linear_endpoint,aligned,pre_tail_1000_27125,13063,0.03242863764940623,0.04046354345434834,0.9548204743306742,-0.00019320755355781274,0.17356137633656132,0.009541409285974023,0.01136028473208156
cosine,cosine,train,event_decay_only,linear_endpoint,aligned,tail_27126_33906,3391,0.03169999260871538,0.03974997157542826,0.04832952884718411,-0.0006284073611027224,0.1377949873000004,0.047289049313177234,0.01184601033474301
cosine,cosine,train,event_decay_only,linear_endpoint,aligned,early_decay_27126_30000,1438,0.03162591390562486,0.03975329832280768,0.012988257949863469,-0.0016641162263837713,0.13486805498343202,0.05283690866855917,0.011776682127423974
cosine,cosine,train,event_decay_only,linear_endpoint,aligned,endpoint_30000_33906,1954,0.031765326329853565,0.039755322898538455,0.005147530755681307,0.0001611600208337211,0.1377949873000004,0.047289049313177234,0.01190116721962977
cosine,cosine,train,event_decay_only,linear_endpoint,aligned,last_2048_sampled,2048,0.031671200387205736,0.039677262273476545,0.0062015544219250485,0.00019564967132520246,0.1377949873000004,0.047289049313177234,0.011864846667076712
cosine,cosine,train,event_decay_only,linear_endpoint,aligned,last_512_sampled,512,0.03266156929421081,0.04048524417404463,-0.0020085778125200626,-0.0019519124173346851,0.1377949873000004,0.047289049313177234,0.012247403544308182
cosine,811,test,event_decay_only,linear_endpoint,aligned,full,16454,0.057124695543519045,0.06943813148481706,0.8460954778590737,-0.04698428909367082,0.21259988388894868,0.06477452728899813,0.020310897479503768
