candidate_id,feature_group,feature_set,feature_names,feature_count,half_life_steps,alpha_per_sample,ridge_alpha,shrink,residual_clip,selected_on,train_full_mae,train_full_rmse,train_full_r2,validation_full_mae,validation_full_rmse,validation_full_r2,validation_full_endpoint_abs_diff,validation_tail_27126_33906_mae,validation_tail_27126_33906_rmse,validation_last_2048_mae,coef_intercept,coef_l2,validation_full_rank,is_global_811_selected,is_best_ema_811_selected
current_lr_ewma_lr2_h1024_ridge0p01_shrink1p25_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.25,0.05,811:full_mae,0.03234479798969076,0.040396781682106565,0.9531495823920945,0.03479166134594969,0.0436131952107055,0.9392856793805783,0.06231608451955184,0.033358874577064115,0.04180042265911571,0.033147125700021624,-0.0002588315017968149,0.005617841838748108,1,True,True
current_lr_ewma_lr2_h1024_ridge0p01_shrink1p25_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.25,0.1,811:full_mae,0.03234479798969076,0.040396781682106565,0.9531495823920945,0.03479166134594969,0.0436131952107055,0.9392856793805783,0.06231608451955184,0.033358874577064115,0.04180042265911571,0.033147125700021624,-0.0002588315017968149,0.005617841838748108,2,False,False
current_lr_ewma_lr2_h1024_ridge0p01_shrink1p25_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.25,0.15,811:full_mae,0.03234479798969076,0.040396781682106565,0.9531495823920945,0.03479166134594969,0.0436131952107055,0.9392856793805783,0.06231608451955184,0.033358874577064115,0.04180042265911571,0.033147125700021624,-0.0002588315017968149,0.005617841838748108,3,False,False
current_lr_ewma_lr2_h1024_ridge0p01_shrink1p25_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.25,0.25,811:full_mae,0.03234479798969076,0.040396781682106565,0.9531495823920945,0.03479166134594969,0.0436131952107055,0.9392856793805783,0.06231608451955184,0.033358874577064115,0.04180042265911571,0.033147125700021624,-0.0002588315017968149,0.005617841838748108,4,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1p25_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.25,0.05,811:full_mae,0.032344780833110987,0.040396765962120045,0.9531496188547908,0.034791941653916844,0.04361357647432047,0.9392846178549354,0.06231405259435796,0.0333594277995091,0.04180126009834833,0.03314657096851277,-0.0002588315017968148,0.0056145456850784725,5,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1p25_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.25,0.1,811:full_mae,0.032344780833110987,0.040396765962120045,0.9531496188547908,0.034791941653916844,0.04361357647432047,0.9392846178549354,0.06231405259435796,0.0333594277995091,0.04180126009834833,0.03314657096851277,-0.0002588315017968148,0.0056145456850784725,6,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1p25_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.25,0.15,811:full_mae,0.032344780833110987,0.040396765962120045,0.9531496188547908,0.034791941653916844,0.04361357647432047,0.9392846178549354,0.06231405259435796,0.0333594277995091,0.04180126009834833,0.03314657096851277,-0.0002588315017968148,0.0056145456850784725,7,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1p25_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.25,0.25,811:full_mae,0.032344780833110987,0.040396765962120045,0.9531496188547908,0.034791941653916844,0.04361357647432047,0.9392846178549354,0.06231405259435796,0.0333594277995091,0.04180126009834833,0.03314657096851277,-0.0002588315017968148,0.0056145456850784725,8,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1p25_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.25,0.05,811:full_mae,0.032344610857065074,0.04039661143802038,0.9531499772745279,0.03479472681059538,0.0436173751705834,0.9392740409035308,0.062293863709947495,0.033364924757172336,0.04180962840212519,0.03314105922972975,-0.0002588315017968145,0.005581795677254587,9,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1p25_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.25,0.1,811:full_mae,0.032344610857065074,0.04039661143802038,0.9531499772745279,0.03479472681059538,0.0436173751705834,0.9392740409035308,0.062293863709947495,0.033364924757172336,0.04180962840212519,0.03314105922972975,-0.0002588315017968145,0.005581795677254587,10,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1p25_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.25,0.15,811:full_mae,0.032344610857065074,0.04039661143802038,0.9531499772745279,0.03479472681059538,0.0436173751705834,0.9392740409035308,0.062293863709947495,0.033364924757172336,0.04180962840212519,0.03314105922972975,-0.0002588315017968145,0.005581795677254587,11,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1p25_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.25,0.25,811:full_mae,0.032344610857065074,0.04039661143802038,0.9531499772745279,0.03479472681059538,0.0436173751705834,0.9392740409035308,0.062293863709947495,0.033364924757172336,0.04180962840212519,0.03314105922972975,-0.0002588315017968145,0.005581795677254587,12,False,False
current_lr_s1_s2_static_ridge10_shrink1p25_clip0p05,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.25,0.05,811:full_mae,0.03233361563862886,0.04038709650997822,0.9531720445757574,0.0348016268142713,0.04412936984917564,0.9378400321861269,0.06649039147595293,0.04080871552579109,0.052729562673133834,0.03374166875406,-0.00025883150179665035,0.013483637523012593,13,False,False
current_lr_s1_s2_static_ridge10_shrink1p25_clip0p1,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.25,0.1,811:full_mae,0.03233361563862886,0.04038709650997822,0.9531720445757574,0.0348016268142713,0.04412936984917564,0.9378400321861269,0.06649039147595293,0.04080871552579109,0.052729562673133834,0.03374166875406,-0.00025883150179665035,0.013483637523012593,14,False,False
current_lr_s1_s2_static_ridge10_shrink1p25_clip0p15,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.25,0.15,811:full_mae,0.03233361563862886,0.04038709650997822,0.9531720445757574,0.0348016268142713,0.04412936984917564,0.9378400321861269,0.06649039147595293,0.04080871552579109,0.052729562673133834,0.03374166875406,-0.00025883150179665035,0.013483637523012593,15,False,False
current_lr_s1_s2_static_ridge10_shrink1p25_clip0p25,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.25,0.25,811:full_mae,0.03233361563862886,0.04038709650997822,0.9531720445757574,0.0348016268142713,0.04412936984917564,0.9378400321861269,0.06649039147595293,0.04080871552579109,0.052729562673133834,0.03374166875406,-0.00025883150179665035,0.013483637523012593,16,False,False
ema_four_h256_ridge10_shrink1p25_clip0p05,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.25,0.05,811:full_mae,0.032348091131580874,0.04040452051584296,0.9531316303520613,0.0348146046993742,0.04362043193417871,0.9392655290935125,0.06049404422859617,0.033213945631121095,0.04148971192118124,0.03284670123874709,-0.0002588315017967855,0.0041495279882400446,17,False,False
ema_four_h256_ridge10_shrink1p25_clip0p1,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.25,0.1,811:full_mae,0.032348091131580874,0.04040452051584296,0.9531316303520613,0.0348146046993742,0.04362043193417871,0.9392655290935125,0.06049404422859617,0.033213945631121095,0.04148971192118124,0.03284670123874709,-0.0002588315017967855,0.0041495279882400446,18,False,False
ema_four_h256_ridge10_shrink1p25_clip0p15,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.25,0.15,811:full_mae,0.032348091131580874,0.04040452051584296,0.9531316303520613,0.0348146046993742,0.04362043193417871,0.9392655290935125,0.06049404422859617,0.033213945631121095,0.04148971192118124,0.03284670123874709,-0.0002588315017967855,0.0041495279882400446,19,False,False
ema_four_h256_ridge10_shrink1p25_clip0p25,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.25,0.25,811:full_mae,0.032348091131580874,0.04040452051584296,0.9531316303520613,0.0348146046993742,0.04362043193417871,0.9392655290935125,0.06049404422859617,0.033213945631121095,0.04148971192118124,0.03284670123874709,-0.0002588315017967855,0.0041495279882400446,20,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1p25_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.25,0.05,811:full_mae,0.0323431684240966,0.040395307769100455,0.9531530010891907,0.034822199448870175,0.04365399220863559,0.939172038519811,0.06210421445428205,0.033422527495312646,0.041892457167166226,0.03308968178724877,-0.00025883150179681135,0.0052741542475955765,21,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1p25_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.25,0.1,811:full_mae,0.0323431684240966,0.040395307769100455,0.9531530010891907,0.034822199448870175,0.04365399220863559,0.939172038519811,0.06210421445428205,0.033422527495312646,0.041892457167166226,0.03308968178724877,-0.00025883150179681135,0.0052741542475955765,22,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1p25_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.25,0.15,811:full_mae,0.0323431684240966,0.040395307769100455,0.9531530010891907,0.034822199448870175,0.04365399220863559,0.939172038519811,0.06210421445428205,0.033422527495312646,0.041892457167166226,0.03308968178724877,-0.00025883150179681135,0.0052741542475955765,23,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1p25_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.25,0.25,811:full_mae,0.0323431684240966,0.040395307769100455,0.9531530010891907,0.034822199448870175,0.04365399220863559,0.939172038519811,0.06210421445428205,0.033422527495312646,0.041892457167166226,0.03308968178724877,-0.00025883150179681135,0.0052741542475955765,24,False,False
current_lr_s1_s2_static_ridge10_shrink1_clip0p05,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.0,0.05,811:full_mae,0.032333133836876714,0.0403901240502597,0.9531650235790785,0.03483514967398811,0.04403597707858636,0.9381028570869562,0.06486308331428736,0.03960243306302727,0.05085643215156881,0.0334145521940864,-0.00025883150179665035,0.013483637523012593,25,False,False
current_lr_s1_s2_static_ridge10_shrink1_clip0p1,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.0,0.1,811:full_mae,0.032333133836876714,0.0403901240502597,0.9531650235790785,0.03483514967398811,0.04403597707858636,0.9381028570869562,0.06486308331428736,0.03960243306302727,0.05085643215156881,0.0334145521940864,-0.00025883150179665035,0.013483637523012593,26,False,False
current_lr_s1_s2_static_ridge10_shrink1_clip0p15,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.0,0.15,811:full_mae,0.032333133836876714,0.0403901240502597,0.9531650235790785,0.03483514967398811,0.04403597707858636,0.9381028570869562,0.06486308331428736,0.03960243306302727,0.05085643215156881,0.0334145521940864,-0.00025883150179665035,0.013483637523012593,27,False,False
current_lr_s1_s2_static_ridge10_shrink1_clip0p25,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,1.0,0.25,811:full_mae,0.032333133836876714,0.0403901240502597,0.9531650235790785,0.03483514967398811,0.04403597707858636,0.9381028570869562,0.06486308331428736,0.03960243306302727,0.05085643215156881,0.0334145521940864,-0.00025883150179665035,0.013483637523012593,28,False,False
ema_four_h256_ridge10_shrink1_clip0p05,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.0,0.05,811:full_mae,0.03234107129588031,0.040399997790545525,0.953142122291807,0.034910833801410204,0.04375473257333706,0.938890969077394,0.06006414045119701,0.03321273780885779,0.04154014999193042,0.03268927310942523,-0.0002588315017967855,0.0041495279882400446,29,False,False
ema_four_h256_ridge10_shrink1_clip0p1,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.0,0.1,811:full_mae,0.03234107129588031,0.040399997790545525,0.953142122291807,0.034910833801410204,0.04375473257333706,0.938890969077394,0.06006414045119701,0.03321273780885779,0.04154014999193042,0.03268927310942523,-0.0002588315017967855,0.0041495279882400446,30,False,False
ema_four_h256_ridge10_shrink1_clip0p15,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.0,0.15,811:full_mae,0.03234107129588031,0.040399997790545525,0.953142122291807,0.034910833801410204,0.04375473257333706,0.938890969077394,0.06006414045119701,0.03321273780885779,0.04154014999193042,0.03268927310942523,-0.0002588315017967855,0.0041495279882400446,31,False,False
ema_four_h256_ridge10_shrink1_clip0p25,ema_memory,ema_four,ewma_lr_h256|ewma_lr2_h256|ewma_positive_lr_drop_h256|ewma_abs_lr_change_h256,4,256.0,0.0054005765163668285,10.0,1.0,0.25,811:full_mae,0.03234107129588031,0.040399997790545525,0.953142122291807,0.034910833801410204,0.04375473257333706,0.938890969077394,0.06006414045119701,0.03321273780885779,0.04154014999193042,0.03268927310942523,-0.0002588315017967855,0.0041495279882400446,32,False,False
current_lr_ewma_lr2_h1024_ridge0p01_shrink1_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.0,0.05,811:full_mae,0.03233596958006821,0.040390653596419045,0.9531637954845851,0.03494650551142643,0.0438162331132143,0.938719061746959,0.06152210945663583,0.033602323422256795,0.042143876808890056,0.032948875752823965,-0.0002588315017968149,0.005617841838748108,33,False,False
current_lr_ewma_lr2_h1024_ridge0p01_shrink1_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.0,0.1,811:full_mae,0.03233596958006821,0.040390653596419045,0.9531637954845851,0.03494650551142643,0.0438162331132143,0.938719061746959,0.06152210945663583,0.033602323422256795,0.042143876808890056,0.032948875752823965,-0.0002588315017968149,0.005617841838748108,34,False,False
current_lr_ewma_lr2_h1024_ridge0p01_shrink1_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.0,0.15,811:full_mae,0.03233596958006821,0.040390653596419045,0.9531637954845851,0.03494650551142643,0.0438162331132143,0.938719061746959,0.06152210945663583,0.033602323422256795,0.042143876808890056,0.032948875752823965,-0.0002588315017968149,0.005617841838748108,35,False,False
current_lr_ewma_lr2_h1024_ridge0p01_shrink1_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.01,1.0,0.25,811:full_mae,0.03233596958006821,0.040390653596419045,0.9531637954845851,0.03494650551142643,0.0438162331132143,0.938719061746959,0.06152210945663583,0.033602323422256795,0.042143876808890056,0.032948875752823965,-0.0002588315017968149,0.005617841838748108,36,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.0,0.05,811:full_mae,0.03233596234953009,0.04039064961819726,0.9531638047107195,0.03494678688222587,0.043816597181015514,0.9387180433796759,0.061520483429180484,0.03360300202460097,0.04214479688487607,0.03294849075531503,-0.0002588315017968148,0.0056145456850784725,37,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.0,0.1,811:full_mae,0.03233596234953009,0.04039064961819726,0.9531638047107195,0.03494678688222587,0.043816597181015514,0.9387180433796759,0.061520483429180484,0.03360300202460097,0.04214479688487607,0.03294849075531503,-0.0002588315017968148,0.0056145456850784725,38,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.0,0.15,811:full_mae,0.03233596234953009,0.04039064961819726,0.9531638047107195,0.03494678688222587,0.043816597181015514,0.9387180433796759,0.061520483429180484,0.03360300202460097,0.04214479688487607,0.03294849075531503,-0.0002588315017968148,0.0056145456850784725,39,False,False
current_lr_ewma_lr2_h1024_ridge0p1_shrink1_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,0.1,1.0,0.25,811:full_mae,0.03233596234953009,0.04039064961819726,0.9531638047107195,0.03494678688222587,0.043816597181015514,0.9387180433796759,0.061520483429180484,0.03360300202460097,0.04214479688487607,0.03294849075531503,-0.0002588315017968148,0.0056145456850784725,40,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.0,0.05,811:full_mae,0.03233589202637306,0.04039061115873652,0.953163893904331,0.03494958557413283,0.043820221184108006,0.9387079058884608,0.0615043274934739,0.03360975839172196,0.04215396847423786,0.0329446654769618,-0.0002588315017968145,0.005581795677254587,41,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.0,0.1,811:full_mae,0.03233589202637306,0.04039061115873652,0.953163893904331,0.03494958557413283,0.043820221184108006,0.9387079058884608,0.0615043274934739,0.03360975839172196,0.04215396847423786,0.0329446654769618,-0.0002588315017968145,0.005581795677254587,42,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.0,0.15,811:full_mae,0.03233589202637306,0.04039061115873652,0.953163893904331,0.03494958557413283,0.043820221184108006,0.9387079058884608,0.0615043274934739,0.03360975839172196,0.04215396847423786,0.0329446654769618,-0.0002588315017968145,0.005581795677254587,43,False,False
current_lr_ewma_lr2_h1024_ridge1_shrink1_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,1.0,1.0,0.25,811:full_mae,0.03233589202637306,0.04039061115873652,0.953163893904331,0.03494958557413283,0.043820221184108006,0.9387079058884608,0.0615043274934739,0.03360975839172196,0.04215396847423786,0.0329446654769618,-0.0002588315017968145,0.005581795677254587,44,False,False
current_lr_s1_s2_static_ridge10_shrink0p75_clip0p05,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,0.75,0.05,811:full_mae,0.032333401876276674,0.04039428724336345,0.9531553680950052,0.03495267998410304,0.04406892796711873,0.9380101906325266,0.06323477347502893,0.038448515325416016,0.04909539427005877,0.033114753731060334,-0.00025883150179665035,0.013483637523012593,45,False,False
current_lr_s1_s2_static_ridge10_shrink0p75_clip0p1,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,0.75,0.1,811:full_mae,0.032333401876276674,0.04039428724336345,0.9531553680950052,0.03495267998410304,0.04406892796711873,0.9380101906325266,0.06323477347502893,0.038448515325416016,0.04909539427005877,0.033114753731060334,-0.00025883150179665035,0.013483637523012593,46,False,False
current_lr_s1_s2_static_ridge10_shrink0p75_clip0p15,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,0.75,0.15,811:full_mae,0.032333401876276674,0.04039428724336345,0.9531553680950052,0.03495267998410304,0.04406892796711873,0.9380101906325266,0.06323477347502893,0.038448515325416016,0.04909539427005877,0.033114753731060334,-0.00025883150179665035,0.013483637523012593,47,False,False
current_lr_s1_s2_static_ridge10_shrink0p75_clip0p25,schedule_control,current_lr_s1_s2,lr_norm|s1_norm|s2_norm,3,,,10.0,0.75,0.25,811:full_mae,0.032333401876276674,0.04039428724336345,0.9531553680950052,0.03495267998410304,0.04406892796711873,0.9380101906325266,0.06323477347502893,0.038448515325416016,0.04909539427005877,0.033114753731060334,-0.00025883150179665035,0.013483637523012593,48,False,False
current_lr_change_static_ridge0p01_shrink1p25_clip0p05,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,0.01,1.25,0.05,811:full_mae,0.03235510255988208,0.040410786439043396,0.9531170925541907,0.03496196966491264,0.043863704451065154,0.9385862039544268,0.06172053617869633,0.0351806440706788,0.0443316317276911,0.03291960847862032,-0.0002588315017967571,0.00029016495669737267,49,False,False
current_lr_change_static_ridge0p1_shrink1p25_clip0p05,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,0.1,1.25,0.05,811:full_mae,0.03235510249308051,0.04041078636873196,0.9531170927173355,0.03496197143683256,0.043863706749422304,0.9385861975185436,0.061720530432615384,0.0351806444127027,0.0443316323554316,0.032919607504100445,-0.0002588315017967571,0.0002901640373637058,50,False,False
current_lr_change_static_ridge1_shrink1p25_clip0p05,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,1.0,1.25,0.05,811:full_mae,0.032355101825085726,0.040410785665672876,0.9531170943486551,0.03496198915530344,0.0438637297322068,0.9385861331618961,0.061720472972854434,0.03518064783280339,0.04433163863267175,0.03291959775908691,-0.0002588315017967571,0.00029015484439947367,51,False,False
current_lr_change_static_ridge10_shrink1p25_clip0p05,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,10.0,1.25,0.05,811:full_mae,0.03235509514722711,0.040410778640601545,0.9531171106490424,0.03496216626721596,0.04386395948137369,0.9385854898138826,0.06171989848033821,0.035180682020002775,0.04433170138861357,0.03291950032752307,-0.0002588315017967571,0.0002900629519826053,52,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1_clip0p05,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.0,0.05,811:full_mae,0.032335329370989624,0.040390344575677854,0.953164512150545,0.03497638885070317,0.04385485685358197,0.9386109765883859,0.06135256393692101,0.03367551311455504,0.04224276794957678,0.03290896944996987,-0.00025883150179681135,0.0052741542475955765,53,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1_clip0p1,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.0,0.1,811:full_mae,0.032335329370989624,0.040390344575677854,0.953164512150545,0.03497638885070317,0.04385485685358197,0.9386109765883859,0.06135256393692101,0.03367551311455504,0.04224276794957678,0.03290896944996987,-0.00025883150179681135,0.0052741542475955765,54,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1_clip0p15,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.0,0.15,811:full_mae,0.032335329370989624,0.040390344575677854,0.953164512150545,0.03497638885070317,0.04385485685358197,0.9386109765883859,0.06135256393692101,0.03367551311455504,0.04224276794957678,0.03290896944996987,-0.00025883150179681135,0.0052741542475955765,55,False,False
current_lr_ewma_lr2_h1024_ridge10_shrink1_clip0p25,ema_memory,current_lr_ewma_lr2,lr_norm|ewma_lr2_h1024,2,1024.0,0.00135288710902981,10.0,1.0,0.25,811:full_mae,0.032335329370989624,0.040390344575677854,0.953164512150545,0.03497638885070317,0.04385485685358197,0.9386109765883859,0.06135256393692101,0.03367551311455504,0.04224276794957678,0.03290896944996987,-0.00025883150179681135,0.0052741542475955765,56,False,False
current_lr_change_static_ridge0p01_shrink1p25_clip0p1,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,0.01,1.25,0.1,811:full_mae,0.03235510255988208,0.040410786439043396,0.9531170925541907,0.03498001644526129,0.0439556607237075,0.9383284371534917,0.06172053617869633,0.035268211668395284,0.044771398973518305,0.0329905110469223,-0.0002588315017967571,0.00029016495669737267,57,False,False
current_lr_change_static_ridge0p1_shrink1p25_clip0p1,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,0.1,1.25,0.1,811:full_mae,0.03235510249308051,0.04041078636873196,0.9531170927173355,0.034980018217181205,0.04395566301725644,0.9383284307176084,0.061720530432615384,0.03526821201041919,0.04477139959509282,0.03299051007240242,-0.0002588315017967571,0.0002901640373637058,58,False,False
current_lr_change_static_ridge1_shrink1p25_clip0p1,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,1.0,1.25,0.1,811:full_mae,0.032355101825085726,0.040410785665672876,0.9531170943486551,0.03498003593565208,0.043955685951960435,0.9383283663609608,0.061720472972854434,0.03526821543051988,0.04477140581067477,0.032990500327388886,-0.0002588315017967571,0.00029015484439947367,59,False,False
current_lr_change_static_ridge10_shrink1p25_clip0p1,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,10.0,1.25,0.1,811:full_mae,0.03235509514722711,0.040410778640601545,0.9531171106490424,0.03498021304756461,0.04395591522048975,0.9383277230129474,0.06171989848033821,0.035268249617719266,0.044771467950197145,0.03299040289582504,-0.0002588315017967571,0.0002900629519826053,60,False,False
current_lr_change_static_ridge0p01_shrink1p25_clip0p15,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,0.01,1.25,0.15,811:full_mae,0.03235510255988208,0.040410786439043396,0.9531170925541907,0.03499898850382447,0.04411768918347803,0.9378729342517609,0.06172053617869633,0.03536026895285371,0.0455381350893587,0.03306504886763699,-0.0002588315017967571,0.00029016495669737267,61,False,False
current_lr_change_static_ridge0p1_shrink1p25_clip0p15,schedule_control,current_lr_change,lr_norm|positive_lr_drop_norm|abs_lr_change_norm,3,,,0.1,1.25,0.15,811:full_mae,0.03235510249308051,0.04041078636873196,0.9531170927173355,0.03499899027574438,0.04411769146860358,0.9378729278158776,0.061720530432615384,0.03536026929487762,0.04553813570046762,0.03306504789311711,-0.0002588315017967571,0.0002901640373637058,62,False,False
