block_size,replicate,mlp_seed,n_train,n_blocks,train_unique_count,train_unique_fraction,target,feature_set,feature_count,m,hidden,activation,scaler,alpha,learning_rate,batch_size,max_iter,n_iter,loss_curve_final,baseline_validation_mae,baseline_validation_r2,baseline_test_mae,baseline_test_r2,momentum_objective,momentum_L0,momentum_A,momentum_C,momentum_alpha,selection_mode,selected_shrink,candidate_validation_mae_by_shrink,candidate_test_mae_by_shrink,validation_mae,validation_rmse,validation_r2,validation_endpoint_abs_diff,test_mae,test_rmse,test_r2,test_endpoint_abs_diff,test_max_abs_error,validation_improvement_pct,test_improvement_pct
128,40,1588140,32908,258,20516,0.6234350309955026,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,113,0.4992582731722016,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.0342110124886445, ""1.0"": 0.034081039348313566, ""1.25"": 0.03414092601729428}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03493737865683322, ""1.0"": 0.034254902351376695, ""1.25"": 0.03372050974524213}",0.034081039348313566,0.04265788533418697,0.941686469393678,0.009682600396429208,0.034254902351376695,0.04297117423865427,0.9388663398936501,0.00728860166733547,0.18878161111573188,4.865912981786851,9.484457239488346
128,40,1588140,32908,258,20516,0.6234350309955026,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,113,0.4992582731722016,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.0342110124886445, ""1.0"": 0.034081039348313566, ""1.25"": 0.03414092601729428}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03493737865683322, ""1.0"": 0.034254902351376695, ""1.25"": 0.03372050974524213}",0.034081039348313566,0.04265788533418697,0.941686469393678,0.009682600396429208,0.034254902351376695,0.04297117423865427,0.9388663398936501,0.00728860166733547,0.18878161111573188,4.865912981786851,9.484457239488346
128,41,1588141,32908,258,20342,0.6181475629026376,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4990331704295412,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03379161604159237, ""1.0"": 0.03376832173431174, ""1.25"": 0.03407008767549303}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03408546257840362, ""1.0"": 0.033385959249494605, ""1.25"": 0.03296994463261173}",0.03376832173431174,0.04222634248118699,0.9428603437688029,0.010711034509416795,0.033385959249494605,0.04184197195372169,0.9420370816885355,0.004793435126696721,0.187918060216413,5.73883544164868,11.780562354255924
128,41,1588141,32908,258,20342,0.6181475629026376,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4990331704295412,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03379161604159237, ""1.0"": 0.03376832173431174, ""1.25"": 0.03407008767549303}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03408546257840362, ""1.0"": 0.033385959249494605, ""1.25"": 0.03296994463261173}",0.03376832173431174,0.04222634248118699,0.9428603437688029,0.010711034509416795,0.033385959249494605,0.04184197195372169,0.9420370816885355,0.004793435126696721,0.187918060216413,5.73883544164868,11.780562354255924
128,42,1588142,32908,258,20786,0.6316397228637414,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49768701736746296,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033923436040920955, ""1.0"": 0.034326574464824997, ""1.25"": 0.03524162271077828}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03362606059011492, ""1.0"": 0.03305705496497902, ""1.25"": 0.032929152098140124}",0.034326574464824997,0.04291090962814107,0.9409926469737998,0.01985375781589882,0.03305705496497902,0.04138389785465162,0.9432992580258092,0.001036322921632582,0.17821444514621954,4.180524285113156,12.649662768666804
128,42,1588142,32908,258,20786,0.6316397228637414,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49768701736746296,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033923436040920955, ""1.0"": 0.034326574464824997, ""1.25"": 0.03524162271077828}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03362606059011492, ""1.0"": 0.03305705496497902, ""1.25"": 0.032929152098140124}",0.033923436040920955,0.04241999852750937,0.9423350406945917,0.012039720906109164,0.03362606059011492,0.04214209437753697,0.9412025913772772,0.004768566570041877,0.18045673140731022,5.305848120108527,11.146115846691995
128,43,1588143,32908,258,20333,0.6178740731736964,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49839188706069926,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03486009399501968, ""1.0"": 0.03676387840330867, ""1.25"": 0.03961972303899489}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03295525232514017, ""1.0"": 0.03300797979084239, ""1.25"": 0.03390793067308507}",0.03676387840330867,0.046067801553570736,0.9319911131677329,0.038002127128159646,0.03300797979084239,0.04125350820928828,0.9436559930379422,0.007899372598495269,0.18864172378928146,-2.6229855082292577,12.779339565800202
128,43,1588143,32908,258,20333,0.6178740731736964,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49839188706069926,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03486009399501968, ""1.0"": 0.03676387840330867, ""1.25"": 0.03961972303899489}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03295525232514017, ""1.0"": 0.03300797979084239, ""1.25"": 0.03390793067308507}",0.03486009399501968,0.043622343073172476,0.9390198245380911,0.025703438829558056,0.03295525232514017,0.04126551907841049,0.9436231793918508,0.00039174296384247853,0.18827501455554252,2.69125358263475,12.918667219619396
128,44,1588144,32908,258,21879,0.6648535310562781,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,106,0.49852941928932315,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.035102155587714304, ""1.0"": 0.03736947056579175, ""1.25"": 0.040664146748708115}","{""0.0"": 0.03784422134219445, ""0.75"": 0.0329727995531352, ""1.0"": 0.033279218205115584, ""1.25"": 0.03453061412121926}",0.03736947056579175,0.04686445704743137,0.9296186048735674,0.04120805603492439,0.033279218205115584,0.04159316608014036,0.942724364642173,0.009918140130424469,0.18548480756440267,-4.313440335454585,12.062616101415495
128,44,1588144,32908,258,21879,0.6648535310562781,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,106,0.49852941928932315,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.035102155587714304, ""1.0"": 0.03736947056579175, ""1.25"": 0.040664146748708115}","{""0.0"": 0.03784422134219445, ""0.75"": 0.0329727995531352, ""1.0"": 0.033279218205115584, ""1.25"": 0.03453061412121926}",0.035102155587714304,0.04394501862608244,0.9381143442096729,0.02811962135292312,0.0329727995531352,0.04129145831609928,0.9435522809080192,0.0019102901322032295,0.1859073469655157,2.015560908246955,12.87230022520731
128,45,1588145,32908,258,21378,0.6496292694785463,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,82,0.49875270574137837,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03390206214105914, ""1.0"": 0.03440228315140639, ""1.25"": 0.03545587038874442}","{""0.0"": 0.03784422134219445, ""0.75"": 0.033609447892555745, ""1.0"": 0.03302215568499218, ""1.25"": 0.032869867839788784}",0.03440228315140639,0.04299687565412021,0.9407559841373131,0.019943715349721725,0.03302215568499218,0.04134601939925359,0.9434030062820848,0.004817499612998599,0.19003487074231407,3.9691904492034364,12.74188102220485
128,45,1588145,32908,258,21378,0.6496292694785463,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,82,0.49875270574137837,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03390206214105914, ""1.0"": 0.03440228315140639, ""1.25"": 0.03545587038874442}","{""0.0"": 0.03784422134219445, ""0.75"": 0.033609447892555745, ""1.0"": 0.03302215568499218, ""1.25"": 0.032869867839788784}",0.03390206214105914,0.04239486156951764,0.9424033618749806,0.012107390533491191,0.033609447892555745,0.04213375895851217,0.9412258485303143,0.009167385657986582,0.18932004291525084,5.365511395884567,11.190013427273614
128,46,1588146,32908,258,20725,0.6297860702564726,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49940815030015545,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03381898614394782, ""1.0"": 0.03383892572378154, ""1.25"": 0.034201628306909634}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03410259720638978, ""1.0"": 0.03343253994677546, ""1.25"": 0.033058853793211836}",0.03383892572378154,0.04229437036740014,0.9426760881164185,0.0097499214774035,0.03343253994677546,0.04188129544556335,0.9419280822654658,0.006215176028622871,0.18642662419905287,5.541750898263552,11.657476991078111
128,46,1588146,32908,258,20725,0.6297860702564726,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49940815030015545,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03381898614394782, ""1.0"": 0.03383892572378154, ""1.25"": 0.034201628306909634}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03410259720638978, ""1.0"": 0.03343253994677546, ""1.25"": 0.033058853793211836}",0.03381898614394782,0.04232435153831784,0.9425947890153997,0.00444290414116022,0.03410259720638978,0.04276214930200069,0.9394596390291353,0.010217300351300196,0.18661364544427173,5.597410401590921,9.886910083238902
128,47,1588147,32908,258,20311,0.6172055427251733,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4988520543491258,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033890902580745653, ""1.0"": 0.03411966656752099, ""1.25"": 0.034776380966738386}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03387392984950812, ""1.0"": 0.03321190048901868, ""1.25"": 0.03290078272858578}",0.03411966656752099,0.04267749931823323,0.9416328322478555,0.01786650490116637,0.03321190048901868,0.04162396991694701,0.9426394967269205,0.001965462462947709,0.18684110506769525,4.758088651789346,12.240497198474415
128,47,1588147,32908,258,20311,0.6172055427251733,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4988520543491258,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.033890902580745653, ""1.0"": 0.03411966656752099, ""1.25"": 0.034776380966738386}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03387392984950812, ""1.0"": 0.03321190048901868, ""1.25"": 0.03290078272858578}",0.033890902580745653,0.04240524160478606,0.9423751542902443,0.010544978467478039,0.03387392984950812,0.0424872840695626,0.9402354166831854,0.007024544687137535,0.1869244935989176,5.396662282191113,10.491143302398058
128,48,1588148,32908,258,20941,0.6363498237510635,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49847207656542597,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034711619031895354, ""1.0"": 0.034692392352476384, ""1.25"": 0.03482904884629433}","{""0.0"": 0.03784422134219445, ""0.75"": 0.035438209217494805, ""1.0"": 0.034960046671905706, ""1.25"": 0.03464596797772423}",0.034692392352476384,0.04343202976207743,0.939550746203445,0.010168246070338505,0.034960046671905706,0.04385045413132678,0.9363388989078572,0.0013609050471066197,0.19200953255304043,3.1593772948184458,7.621175883656063
128,48,1588148,32908,258,20941,0.6363498237510635,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49847207656542597,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034711619031895354, ""1.0"": 0.034692392352476384, ""1.25"": 0.03482904884629433}","{""0.0"": 0.03784422134219445, ""0.75"": 0.035438209217494805, ""1.0"": 0.034960046671905706, ""1.25"": 0.03464596797772423}",0.034692392352476384,0.04343202976207743,0.939550746203445,0.010168246070338505,0.034960046671905706,0.04385045413132678,0.9363388989078572,0.0013609050471066197,0.19200953255304043,3.1593772948184458,7.621175883656063
128,49,1588149,32908,258,20035,0.6088185243709736,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4987532824588664,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034176980560257204, ""1.0"": 0.03418639894305114, ""1.25"": 0.034465106974059447}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034561886582093165, ""1.0"": 0.033908843586550816, ""1.25"": 0.0334794139130428}",0.03418639894305114,0.04278271267669452,0.9413446909279846,0.01351505856496793,0.033908843586550816,0.04252252360157314,0.9401362364509317,0.0024012550498770935,0.19145214420341317,4.571811362656983,10.398886847371548
128,49,1588149,32908,258,20035,0.6088185243709736,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4987532824588664,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034176980560257204, ""1.0"": 0.03418639894305114, ""1.25"": 0.034465106974059447}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034561886582093165, ""1.0"": 0.033908843586550816, ""1.25"": 0.0334794139130428}",0.034176980560257204,0.042793898415362526,0.9413140155131594,0.00727296050353976,0.034561886582093165,0.04335548706816833,0.9377679518856544,0.007352009249805835,0.19038328023528583,4.598101912048141,8.673278624025071
512,0,5428100,32908,65,19817,0.6021939953810623,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49906888596162546,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03382433037495839, ""1.0"": 0.03377503060562554, ""1.25"": 0.03403583090368681}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034161854741244835, ""1.0"": 0.0334817618324788, ""1.25"": 0.033083042895468845}",0.03377503060562554,0.04222558653995757,0.9428623895929406,0.008471801751945396,0.0334817618324788,0.041945620346989204,0.9417495615691637,0.005316351465030511,0.1845116310612842,5.720108244369333,11.527412521635693
512,0,5428100,32908,65,19817,0.6021939953810623,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49906888596162546,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03382433037495839, ""1.0"": 0.03377503060562554, ""1.25"": 0.03403583090368681}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034161854741244835, ""1.0"": 0.0334817618324788, ""1.25"": 0.033083042895468845}",0.03377503060562554,0.04222558653995757,0.9428623895929406,0.008471801751945396,0.0334817618324788,0.041945620346989204,0.9417495615691637,0.005316351465030511,0.1845116310612842,5.720108244369333,11.527412521635693
512,1,5428101,32908,65,22886,0.6954539929500425,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4968594623180218,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03418482635015512, ""1.0"": 0.03409106162020733, ""1.25"": 0.034211288742689736}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034860422654124125, ""1.0"": 0.03424107683892117, ""1.25"": 0.033815500087357134}",0.03409106162020733,0.04267600916783393,0.9416369081352094,0.01041242194343095,0.03424107683892117,0.04295012233924149,0.9389262248949615,0.003270425717176284,0.19060734521643496,4.837936731511238,9.520989930518006
512,1,5428101,32908,65,22886,0.6954539929500425,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4968594623180218,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03418482635015512, ""1.0"": 0.03409106162020733, ""1.25"": 0.034211288742689736}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034860422654124125, ""1.0"": 0.03424107683892117, ""1.25"": 0.033815500087357134}",0.03409106162020733,0.04267600916783393,0.9416369081352094,0.01041242194343095,0.03424107683892117,0.04295012233924149,0.9389262248949615,0.003270425717176284,0.19060734521643496,4.837936731511238,9.520989930518006
512,2,5428102,32908,65,19959,0.6065090555488027,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49866892499783105,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034042800435639876, ""1.0"": 0.034157722140185434, ""1.25"": 0.03461464581886755}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034312452211309685, ""1.0"": 0.03360831074073216, ""1.25"": 0.033152465680851374}",0.034157722140185434,0.042737550897621976,0.9414684596094304,0.016602026134648007,0.03360831074073216,0.04214337054907884,0.9411990302483461,0.005314817128811544,0.1856436951836291,4.651860020544082,11.193018250158735
512,2,5428102,32908,65,19959,0.6065090555488027,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.49866892499783105,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034042800435639876, ""1.0"": 0.034157722140185434, ""1.25"": 0.03461464581886755}","{""0.0"": 0.03784422134219445, ""0.75"": 0.034312452211309685, ""1.0"": 0.03360831074073216, ""1.25"": 0.033152465680851374}",0.034042800435639876,0.04260796864772358,0.9418228622380449,0.009594028992484294,0.034312452211309685,0.04304599502118108,0.9386532644764883,0.009540979438809494,0.186026498416914,4.972653389806733,9.33238683642043
512,3,5428103,32908,65,21524,0.6540658806369272,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4989743280555144,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034100804713605506, ""1.0"": 0.03422861194426394, ""1.25"": 0.03469354943528855}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03433151510858806, ""1.0"": 0.033643040869612756, ""1.25"": 0.03320691053175854}",0.03422861194426394,0.04283116296444689,0.9412117645381354,0.01714873324547428,0.033643040869612756,0.04218919930704066,0.9410710746249257,0.003505575448314424,0.18466570880868094,4.453977651964203,11.101246963423673
512,3,5428103,32908,65,21524,0.6540658806369272,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4989743280555144,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034100804713605506, ""1.0"": 0.03422861194426394, ""1.25"": 0.03469354943528855}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03433151510858806, ""1.0"": 0.033643040869612756, ""1.25"": 0.03320691053175854}",0.034100804713605506,0.04268264940067762,0.9416187445497533,0.01000516524186379,0.03433151510858806,0.04306937142119473,0.9385866169187917,0.008181760423535689,0.18559358904089995,4.810739782330911,9.28201482029145
512,4,5428104,32908,65,20339,0.6180563996596572,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,117,0.49680453623408094,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034410652698258395, ""1.0"": 0.03518428931024007, ""1.25"": 0.036515116985744216}","{""0.0"": 0.03784422134219445, ""0.75"": 0.033735401658821565, ""1.0"": 0.03342731091696, ""1.25"": 0.033668343485469966}",0.03518428931024007,0.044068392700040704,0.9377663728887504,0.027924234042151053,0.03342731091696,0.04188036714378844,0.9419306565729838,0.01055082538789165,0.18431738770594563,1.7862921753882346,11.671294238811065
512,4,5428104,32908,65,20339,0.6180563996596572,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,117,0.49680453623408094,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034410652698258395, ""1.0"": 0.03518428931024007, ""1.25"": 0.036515116985744216}","{""0.0"": 0.03784422134219445, ""0.75"": 0.033735401658821565, ""1.0"": 0.03342731091696, ""1.25"": 0.033668343485469966}",0.034410652698258395,0.04306535997786992,0.9405671091331753,0.01811296755123637,0.033735401658821565,0.04229855643425334,0.9407651835384456,0.0023862655201165595,0.18593577006566475,3.9458276288861387,10.857191765739287
512,5,5428105,32908,65,20191,0.6135590130059559,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,101,0.49667075366647706,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03439819160128144, ""1.0"": 0.03581958772520612, ""1.25"": 0.038095264242975324}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03315957711785596, ""1.0"": 0.03291881685712902, ""1.25"": 0.03334579122784129}",0.03581958772520612,0.04482548296470981,0.9356096706225641,0.03210670954651196,0.03291881685712902,0.04116681304938142,0.9438925605541254,0.0008784863554418543,0.17808064551869052,0.012915076344349612,13.01494471382834
512,5,5428105,32908,65,20191,0.6135590130059559,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,101,0.49667075366647706,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.03439819160128144, ""1.0"": 0.03581958772520612, ""1.25"": 0.038095264242975324}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03315957711785596, ""1.0"": 0.03291881685712902, ""1.25"": 0.03334579122784129}",0.03439819160128144,0.04301858014423931,0.9406961571994847,0.021262235786519756,0.03315957711785596,0.04154571313398527,0.9428549797164602,0.006207706916308009,0.18035644892150904,3.980611635090646,12.37875706829604
512,6,5428106,32908,65,21625,0.6571350431506017,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4976266229851436,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,fixed_shrink_1p0,1.0,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034858280231034634, ""1.0"": 0.03501398820050376, ""1.25"": 0.035384737009472374}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03540820476509051, ""1.0"": 0.035041471672748445, ""1.25"": 0.03489857199885566}",0.03501398820050376,0.04381916795224475,0.9384682955562599,0.014269033649443319,0.035041471672748445,0.04394408655053589,0.9360667417814958,0.002457383060589624,0.1919543273410187,2.261672061176662,7.406017537269494
512,6,5428106,32908,65,21625,0.6571350431506017,log_residual,kernel_summary,10,64,64-32,relu,physics,0.001,0.002,512,120,120,0.4976266229851436,0.03582421444985208,0.9352046778978227,0.03784422134219445,0.9256689190805758,0.3602291002381721,2.775526432054084,1.10220591564488,0.1809539547405603,1.0070708967261994,validation_selected,0.75,"{""0.0"": 0.03582421444985208, ""0.75"": 0.034858280231034634, ""1.0"": 0.03501398820050376, ""1.25"": 0.035384737009472374}","{""0.0"": 0.03784422134219445, ""0.75"": 0.03540820476509051, ""1.0"": 0.035041471672748445, ""1.25"": 0.03489857199885566}",0.034858280231034634,0.0436437395879374,0.9389599889986762,0.00783980592500022,0.03540820476509051,0.04440199336264802,0.9347274033115484,0.0037003512232689495,0.19166480407817454,2.696316537993015,6.436957851707471
